episode,step,total_reward
1000, 49950, -164.988856
2000, 99950, -268.521043
3000, 149950, -139.883587
4000, 199950, -125.266478
5000, 249950, -112.531575
6000, 299950, -101.350241
7000, 349950, -96.851798
8000, 399950, -93.218974
9000, 449950, -75.900278
10000, 499950, -79.726843
11000, 549950, -98.057967
12000, 599950, -80.350415
13000, 649950, -76.699222
14000, 699950, -80.648515
15000, 749950, -78.594657
16000, 799950, -68.266486
17000, 849950, -83.537011
18000, 899950, -74.416318
19000, 949950, -61.704270
20000, 999950, -76.619413
21000, 1049950, -65.429560
22000, 1099950, -84.450526
23000, 1149950, -152.207231
24000, 1199950, -66.995038
25000, 1249950, -85.578955
26000, 1299950, -79.602390
27000, 1349950, -70.450330
28000, 1399950, -68.038957
29000, 1449950, -72.191091
30000, 1499950, -65.878404
31000, 1549950, -72.878241
32000, 1599950, -72.211691
33000, 1649950, -96.453929
34000, 1699950, -70.686073
35000, 1749950, -65.727846
36000, 1799950, -73.319179
37000, 1849950, -96.230809
38000, 1899950, -76.552435
39000, 1949950, -62.864451
40000, 1999950, -68.762653
