episode,step,agent0_rew,agent1_rew
200, 9950, -90.80034362674814, -82.44148892769452
400, 19950, -91.65439424978105, -83.9147247056559
600, 29950, -87.9234694624842, -82.82415132257472
800, 39950, -86.68825040637887, -81.82432338140501
1000, 49950, -88.73895880893316, -75.10048540377376
1200, 59950, -346.1521475598366, -279.56039088930294
1400, 69950, -108.03516814883842, -75.10948460267997
1600, 79950, -91.46598474642977, -81.4081624633901
1800, 89950, -76.02931536244884, -76.75577507980756
2000, 99950, -65.66417194758255, -79.46728864479074
2200, 109950, -59.68545749714798, -70.1742741002914
2400, 119950, -51.98960270904249, -57.03438795904813
2600, 129950, -65.91336258994035, -71.4965722593606
2800, 139950, -53.825981418047974, -55.797920855786835
3000, 149950, -52.15978248910451, -51.21067285405031
3200, 159950, -48.596300156757735, -59.81035229329789
3400, 169950, -51.13228207186498, -47.10338552305304
3600, 179950, -48.535913343141495, -44.88226958978581
3800, 189950, -42.510061605822884, -44.29907251739835
4000, 199950, -41.7813742350558, -42.239795685556786
4200, 209950, -43.758741511434735, -43.715339933215155
4400, 219950, -41.82387093159494, -38.87401188172517
4600, 229950, -36.51924189039138, -38.360570520334505
4800, 239950, -39.95644374079972, -37.652791284183145
5000, 249950, -35.509139049987205, -34.90218390764467
5200, 259950, -42.42057857325701, -37.824880012477585
5400, 269950, -36.712976207714604, -37.527814174517864
5600, 279950, -32.043262185107906, -33.132875659573294
5800, 289950, -36.97353441621819, -34.671788388089574
6000, 299950, -35.04672963465194, -36.44704747683373
6200, 309950, -39.79855017386815, -41.025181624679654
6400, 319950, -37.484469486288, -37.913319528726475
6600, 329950, -40.955948239025034, -37.03801374112872
6800, 339950, -32.72831820988226, -30.74256466763877
7000, 349950, -36.62652725168288, -36.91196748101205
7200, 359950, -36.939819491141364, -35.44105323507503
7400, 369950, -31.487556770136408, -31.65498107521382
7600, 379950, -33.41319993118523, -34.22884552584162
7800, 389950, -29.397271974033043, -30.415881204372322
8000, 399950, -35.35681772440415, -37.0479000808864
8200, 409950, -31.11862773171636, -30.145286134008373
8400, 419950, -29.80104291466224, -30.922222728580035
8600, 429950, -32.00117032859447, -34.00226723387316
8800, 439950, -31.2168634067705, -32.446321660710055
9000, 449950, -28.71824522646594, -29.152889116835436
9200, 459950, -33.961924820851706, -33.84577071503838
9400, 469950, -32.04309048545812, -32.743055382382416
9600, 479950, -29.868341975444345, -30.33620798142576
9800, 489950, -30.768697027269358, -31.95589625152903
10000, 499950, -39.05007132200484, -39.757815184163896
10200, 509950, -33.8096172584051, -35.297877319504124
10400, 519950, -31.044444044863152, -35.07559792001258
10600, 529950, -28.877177459122514, -29.698560838040958
10800, 539950, -31.422080063023454, -30.157860628777406
11000, 549950, -29.245336785758603, -30.441811907363636
11200, 559950, -28.706864950986283, -28.03059660687467
11400, 569950, -28.594045958124276, -30.530690339733802
11600, 579950, -31.176661835376866, -30.599805421533073
11800, 589950, -30.555168328937633, -31.54884365629206
12000, 599950, -36.66226252623041, -37.18189918297391
12200, 609950, -33.31683449763115, -36.78837715266538
12400, 619950, -33.97669502390408, -33.74632701698329
12600, 629950, -31.661073561996904, -32.17587181845124
12800, 639950, -33.97916537094224, -31.43057259327209
13000, 649950, -30.913021259861853, -30.95542368655578
13200, 659950, -36.12800801113375, -36.17352382622536
13400, 669950, -31.971825778397147, -32.592240753451804
13600, 679950, -30.899651744633797, -32.2728872258778
13800, 689950, -31.81703655496447, -33.00413979741411
14000, 699950, -29.268358000194738, -32.00549134512837
14200, 709950, -34.07506717564392, -34.24853433988368
14400, 719950, -30.250997223369062, -29.821923308316386
14600, 729950, -29.97618392183215, -28.74414739935601
14800, 739950, -28.442576308753996, -28.675422096529186
15000, 749950, -28.98596205805463, -29.911071391293785
15200, 759950, -30.35935114592362, -28.013423423559498
15400, 769950, -31.900510510761137, -30.785998963543744
15600, 779950, -29.932296699230736, -28.312443895887444
15800, 789950, -28.066028192359063, -27.263906245823165
16000, 799950, -34.7394256682634, -34.5273916669404
16200, 809950, -27.749871462898096, -28.225132033922236
