episode,step,total_reward
200, 9950, -148.431058
400, 19950, -160.020611
600, 29950, -157.203052
800, 39950, -169.866009
1000, 49950, -147.331292
1200, 59950, -358.452986
1400, 69950, -229.814587
1600, 79950, -164.850333
1800, 89950, -139.868110
2000, 99950, -130.409598
2200, 109950, -124.259206
2400, 119950, -112.688818
2600, 129950, -84.462311
2800, 139950, -82.743748
3000, 149950, -69.709882
3200, 159950, -55.650004
3400, 169950, -70.443574
3600, 179950, -61.431548
3800, 189950, -60.995657
4000, 199950, -63.186919
4200, 209950, -68.557928
4400, 219950, -57.184821
4600, 229950, -58.905515
4800, 239950, -53.253525
5000, 249950, -56.370695
5200, 259950, -59.628660
5400, 269950, -53.233723
5600, 279950, -52.939818
5800, 289950, -55.750098
6000, 299950, -49.850056
6200, 309950, -55.194467
6400, 319950, -53.026341
6600, 329950, -50.742796
6800, 339950, -50.845031
7000, 349950, -49.473799
7200, 359950, -53.173832
7400, 369950, -47.127754
7600, 379950, -54.753633
7800, 389950, -47.687630
8000, 399950, -45.627051
8200, 409950, -47.872665
8400, 419950, -47.072971
8600, 429950, -47.360359
8800, 439950, -43.379613
9000, 449950, -46.523580
9200, 459950, -44.448814
9400, 469950, -47.931256
9600, 479950, -47.606592
9800, 489950, -54.293344
10000, 499950, -50.230229
10200, 509950, -48.259929
10400, 519950, -45.626919
10600, 529950, -52.298894
10800, 539950, -47.403910
11000, 549950, -47.286451
11200, 559950, -45.335443
11400, 569950, -45.908122
11600, 579950, -49.029775
11800, 589950, -48.672017
12000, 599950, -42.670129
12200, 609950, -46.768846
12400, 619950, -44.501803
12600, 629950, -46.896551
12800, 639950, -47.274316
13000, 649950, -49.836624
13200, 659950, -42.765329
13400, 669950, -44.617543
13600, 679950, -46.458628
13800, 689950, -48.897959
14000, 699950, -47.113554
14200, 709950, -45.630039
14400, 719950, -45.077876
14600, 729950, -45.902787
14800, 739950, -45.916378
15000, 749950, -43.582822
15200, 759950, -45.263562
15400, 769950, -49.306695
15600, 779950, -45.723425
15800, 789950, -38.331286
16000, 799950, -43.809711
16200, 809950, -44.069658
16400, 819950, -43.381405
16600, 829950, -52.769343
16800, 839950, -43.666736
17000, 849950, -40.586327
17200, 859950, -40.930328
17400, 869950, -37.763557
17600, 879950, -41.912286
17800, 889950, -48.152888
18000, 899950, -43.381004
18200, 909950, -36.719556
18400, 919950, -38.447902
18600, 929950, -39.857552
18800, 939950, -37.905606
19000, 949950, -39.802863
19200, 959950, -39.964610
19400, 969950, -42.227707
19600, 979950, -47.256315
19800, 989950, -34.387440
20000, 999950, -38.756298
20200, 1009950, -41.115318
20400, 1019950, -39.984122
20600, 1029950, -38.027848
20800, 1039950, -40.094982
21000, 1049950, -38.508020
21200, 1059950, -43.329502
21400, 1069950, -39.409691
21600, 1079950, -47.805972
21800, 1089950, -38.512185
22000, 1099950, -42.805350
22200, 1109950, -51.158533
22400, 1119950, -49.452467
22600, 1129950, -59.253001
22800, 1139950, -62.902497
23000, 1149950, -42.941705
23200, 1159950, -56.525919
23400, 1169950, -59.098294
23600, 1179950, -44.033317
23800, 1189950, -48.323515
24000, 1199950, -44.304817
24200, 1209950, -48.465950
24400, 1219950, -54.976005
24600, 1229950, -43.121340
24800, 1239950, -41.313345
25000, 1249950, -50.649970
25200, 1259950, -47.732514
25400, 1269950, -45.564384
25600, 1279950, -43.809244
25800, 1289950, -43.245494
26000, 1299950, -39.933225
26200, 1309950, -48.201532
26400, 1319950, -44.484988
26600, 1329950, -41.206227
26800, 1339950, -44.030172
27000, 1349950, -43.402464
27200, 1359950, -40.169899
27400, 1369950, -52.721741
27600, 1379950, -44.774451
27800, 1389950, -39.211569
28000, 1399950, -46.573780
28200, 1409950, -37.293638
28400, 1419950, -50.146112
28600, 1429950, -33.697171
28800, 1439950, -40.574255
29000, 1449950, -38.856775
29200, 1459950, -42.171107
29400, 1469950, -38.162239
29600, 1479950, -50.599406
29800, 1489950, -40.964739
30000, 1499950, -43.418179
30200, 1509950, -38.491058
30400, 1519950, -62.028097
30600, 1529950, -49.616266
30800, 1539950, -40.189285
31000, 1549950, -38.244407
31200, 1559950, -38.623237
31400, 1569950, -39.195788
31600, 1579950, -42.023792
31800, 1589950, -50.542084
32000, 1599950, -45.777040
32200, 1609950, -45.390707
32400, 1619950, -43.548114
32600, 1629950, -39.854713
32800, 1639950, -49.489997
33000, 1649950, -39.836515
33200, 1659950, -46.680273
33400, 1669950, -42.500380
33600, 1679950, -44.057926
33800, 1689950, -46.185669
34000, 1699950, -41.535367
34200, 1709950, -44.810852
34400, 1719950, -38.588128
34600, 1729950, -39.893440
34800, 1739950, -39.227248
35000, 1749950, -38.663613
35200, 1759950, -42.642436
35400, 1769950, -47.112576
35600, 1779950, -61.468235
35800, 1789950, -45.021016
36000, 1799950, -38.884368
36200, 1809950, -38.125002
36400, 1819950, -42.408213
36600, 1829950, -40.976940
36800, 1839950, -47.999904
37000, 1849950, -35.965866
37200, 1859950, -43.707473
37400, 1869950, -39.048856
37600, 1879950, -50.433788
37800, 1889950, -39.548946
38000, 1899950, -55.632345
38200, 1909950, -36.016032
38400, 1919950, -42.390848
38600, 1929950, -43.566523
38800, 1939950, -41.176882
39000, 1949950, -39.800927
39200, 1959950, -44.674994
39400, 1969950, -40.874958
39600, 1979950, -43.287208
39800, 1989950, -44.903572
40000, 1999950, -39.396543
