episode,step,total_reward
200, 9950, -172.755659
400, 19950, -182.876736
600, 29950, -184.000466
800, 39950, -169.949290
1000, 49950, -183.938440
1200, 59950, -683.593677
1400, 69950, -608.776317
1600, 79950, -230.591814
1800, 89950, -244.583081
2000, 99950, -183.010156
2200, 109950, -159.026697
2400, 119950, -134.665180
2600, 129950, -153.453704
2800, 139950, -154.115864
3000, 149950, -135.226985
3200, 159950, -139.228446
3400, 169950, -124.248033
3600, 179950, -103.710177
3800, 189950, -99.784552
4000, 199950, -112.909675
4200, 209950, -120.724446
4400, 219950, -119.161753
4600, 229950, -114.533240
4800, 239950, -107.176259
5000, 249950, -113.939393
5200, 259950, -107.230271
5400, 269950, -111.246889
5600, 279950, -125.210236
5800, 289950, -108.636315
6000, 299950, -104.946877
6200, 309950, -107.609872
6400, 319950, -87.807127
6600, 329950, -111.925076
6800, 339950, -110.380841
7000, 349950, -102.001969
7200, 359950, -106.068427
7400, 369950, -106.938130
7600, 379950, -105.789062
7800, 389950, -109.866034
8000, 399950, -104.467812
8200, 409950, -97.600384
8400, 419950, -104.671097
8600, 429950, -106.775210
8800, 439950, -103.151784
9000, 449950, -98.430429
9200, 459950, -91.912123
9400, 469950, -93.642941
9600, 479950, -93.601922
9800, 489950, -89.245203
10000, 499950, -96.058146
10200, 509950, -87.503654
10400, 519950, -89.582507
10600, 529950, -83.491705
10800, 539950, -89.354125
11000, 549950, -95.939489
11200, 559950, -95.559253
11400, 569950, -90.681318
11600, 579950, -77.981421
11800, 589950, -79.971682
12000, 599950, -80.162593
12200, 609950, -79.461300
12400, 619950, -94.405322
12600, 629950, -90.733581
12800, 639950, -87.002962
13000, 649950, -79.187923
13200, 659950, -88.403006
13400, 669950, -89.950184
13600, 679950, -90.337704
13800, 689950, -98.896123
14000, 699950, -90.669732
14200, 709950, -100.147731
14400, 719950, -84.674471
14600, 729950, -74.988275
14800, 739950, -82.747799
15000, 749950, -82.860603
15200, 759950, -69.255765
15400, 769950, -77.411692
15600, 779950, -75.144272
15800, 789950, -82.983370
16000, 799950, -73.286643
16200, 809950, -64.343567
16400, 819950, -73.077989
16600, 829950, -73.743174
16800, 839950, -70.552762
17000, 849950, -70.462931
17200, 859950, -64.077918
17400, 869950, -67.413618
17600, 879950, -85.479313
17800, 889950, -76.392833
18000, 899950, -73.610144
18200, 909950, -60.368720
18400, 919950, -56.632969
18600, 929950, -59.917762
18800, 939950, -62.942229
19000, 949950, -77.027219
19200, 959950, -53.493134
19400, 969950, -69.405035
19600, 979950, -79.082320
19800, 989950, -63.267233
20000, 999950, -69.123186
