episode,step,total_reward
1000, 49950, -383.572564
2000, 99950, -941.946262
3000, 149950, -368.728359
4000, 199950, -305.385570
5000, 249950, -290.793824
6000, 299950, -266.505826
7000, 349950, -246.842982
8000, 399950, -248.054823
9000, 449950, -205.548530
10000, 499950, -207.749476
11000, 549950, -180.151561
12000, 599950, -182.961194
13000, 649950, -181.622005
14000, 699950, -167.610922
15000, 749950, -162.139662
16000, 799950, -164.346902
17000, 849950, -159.594652
18000, 899950, -143.833349
19000, 949950, -151.668627
20000, 999950, -157.665440
21000, 1049950, -159.157084
22000, 1099950, -146.886948
23000, 1149950, -154.821266
24000, 1199950, -166.766385
25000, 1249950, -159.855236
26000, 1299950, -151.172847
27000, 1349950, -165.476585
28000, 1399950, -160.269317
29000, 1449950, -182.941515
30000, 1499950, -168.178983
31000, 1549950, -156.551515
32000, 1599950, -152.872569
33000, 1649950, -154.556314
34000, 1699950, -180.644635
35000, 1749950, -143.273120
36000, 1799950, -168.715173
37000, 1849950, -179.463527
38000, 1899950, -146.103309
39000, 1949950, -149.226061
40000, 1999950, -202.749106
