episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -93.08873197312009, -94.08429417023237, -96.98378317293074, -99.4157548845548
2000, 99950, -247.18831710898166, -237.36880451267152, -270.14085819185, -187.24828210399792
3000, 149950, -127.99359979332716, -88.36697665231503, -83.03027303285994, -69.33750908582448
4000, 199950, -69.63898819733384, -74.74351085658574, -84.86004739602006, -76.14302394755103
5000, 249950, -59.175750075442224, -77.88276565874959, -75.83746063833097, -77.89784805650386
6000, 299950, -48.146580285240724, -65.19481303518384, -82.2911162706093, -70.87331598761017
7000, 349950, -44.30041463777293, -59.385709671968044, -76.46053844451572, -66.69631919700059
8000, 399950, -39.34729156444793, -52.716166498413216, -67.85919638551131, -88.13216878802326
9000, 449950, -40.986125704819194, -43.600705063816264, -52.83412559008512, -68.1275732882495
10000, 499950, -46.815799192238664, -43.99235372405388, -49.802604323520356, -67.13871855211815
11000, 549950, -35.820372680864544, -39.265147727306825, -44.439989510618865, -60.626051340448626
12000, 599950, -39.25851482064213, -38.804762236162155, -47.46889978289821, -57.429017363793406
13000, 649950, -37.674969093656415, -42.94739114371089, -47.67557428117237, -53.324070344570366
14000, 699950, -37.78798664350828, -40.02682001340517, -41.936024133433975, -47.86009120579352
15000, 749950, -38.851501860291, -36.47332779916363, -39.81481785438331, -47.000014765778296
16000, 799950, -47.201019737622794, -36.85064885455769, -41.20471017931926, -39.09052281454776
17000, 849950, -40.944020688635135, -42.247906767997705, -40.40577538784989, -35.99694899043026
18000, 899950, -37.14958137713315, -35.750614824588766, -35.8369677526347, -35.096184554343985
19000, 949950, -38.55407908156299, -38.68311211379367, -39.77525365532815, -34.65618171775939
20000, 999950, -39.50338566169826, -39.558390980704424, -36.9739549699354, -41.62970800034544
21000, 1049950, -38.45090920466116, -38.14292385768224, -45.38894803829951, -37.17430319017703
22000, 1099950, -36.45348221082733, -40.32637626812179, -35.53945995319754, -34.567629848408586
23000, 1149950, -38.085956343722806, -43.713248138994224, -38.09125596600829, -34.9308057797712
24000, 1199950, -36.28562110057181, -41.617553557424536, -49.96824728336583, -38.89496303198353
25000, 1249950, -36.45775288678601, -37.4669025107406, -42.41421809853545, -43.516362141226885
26000, 1299950, -37.40254891768608, -40.42575348037325, -36.37064809242617, -36.97389601200099
27000, 1349950, -47.50581194961794, -48.210070903777094, -37.397323069185965, -32.36337886132192
28000, 1399950, -45.509139843724114, -38.356587857000804, -43.086519925935924, -33.317069651321326
29000, 1449950, -40.80709336752641, -46.227365020701626, -56.102232341810044, -39.804824211815024
30000, 1499950, -42.84598942905155, -52.0084405875125, -40.16160398352132, -33.16294931543917
31000, 1549950, -41.343313215894014, -44.11309545237953, -37.8090280089791, -33.286078335083275
32000, 1599950, -40.343664152973304, -42.53152831882752, -33.54785744537725, -36.44951928156686
33000, 1649950, -40.2533314927907, -35.963756104948345, -32.640940761949764, -45.69828586751187
34000, 1699950, -38.06486148131505, -49.33708347855973, -54.51008837270028, -38.732601409594366
35000, 1749950, -39.4235190834443, -37.48258538676791, -33.045827176832034, -33.3211882121876
36000, 1799950, -44.78611907948085, -52.07211102214984, -35.06872671832732, -36.788215972174015
37000, 1849950, -55.68007443629038, -47.95088192211906, -34.3856762658345, -41.44689474167382
38000, 1899950, -35.06513930231563, -33.411955640237146, -45.53199858208791, -32.09421523641412
39000, 1949950, -36.8742632589423, -46.02563458764346, -33.68983849965352, -32.63632502975934
40000, 1999950, -71.71637912072742, -67.86475674090138, -30.176053900028897, -32.99191596718745
