episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -26.09547738693467, -0.49748743718592964, -13.209849246231162, -25.366834170854272, -0.45226130653266333, -12.814371859296484
400, 19950, -25.79, -0.55, -13.143099999999995, -25.71, -0.545, -13.280600000000007
600, 29950, -26.3, -0.5, -13.520399999999995, -25.22, -0.5, -12.831499999999998
800, 39950, -26.045, -0.53, -13.353600000000004, -25.165, -0.475, -12.8247
1000, 49950, -25.875, -0.515, -13.379099999999994, -25.56, -0.47, -13.005600000000001
1200, 59950, -31.57, -0.65, -16.0992, -28.01, -0.57, -14.610300000000002
1400, 69950, -17.78, -0.32, -8.7238, -25.7, -0.685, -13.457999999999993
1600, 79950, -26.125, -0.655, -13.539500000000011, -24.81, -0.68, -12.829599999999996
1800, 89950, -32.225, -0.755, -16.760399999999994, -22.24, -0.34, -11.066099999999999
2000, 99950, -24.165, -0.525, -12.5674, -25.44, -0.375, -12.0051
2200, 109950, -2.7, -0.075, -1.4698999999999995, -19.78, -0.455, -10.329899999999999
2400, 119950, -5.02, -0.135, -2.4193, -25.825, -0.495, -12.753400000000005
2600, 129950, -6.3, -0.175, -3.2712999999999988, -32.95, -0.52, -15.892500000000002
2800, 139950, -2.2, -0.13, -1.2542, -32.365, -0.695, -16.855800000000002
3000, 149950, -4.4, -0.155, -2.5442, -37.395, -0.665, -18.387199999999996
3200, 159950, -3.13, -0.14, -1.7388000000000003, -41.675, -0.71, -20.700900000000004
3400, 169950, -4.45, -0.195, -2.181099999999999, -42.305, -0.62, -20.3017
3600, 179950, -6.405, -0.225, -3.1222000000000003, -43.425, -0.75, -21.3576
3800, 189950, -4.61, -0.09, -2.086099999999999, -42.93, -0.715, -21.008500000000012
4000, 199950, -5.695, -0.1, -2.4737999999999998, -45.555, -0.725, -22.3834
4200, 209950, -8.68, -0.19, -4.311, -45.205, -0.82, -22.511299999999995
4400, 219950, -4.135, -0.215, -2.115900000000001, -44.8, -0.795, -22.618400000000005
4600, 229950, -8.3, -0.225, -4.0604, -45.695, -0.82, -23.090399999999985
4800, 239950, -7.015, -0.26, -3.7038000000000006, -45.78, -0.71, -22.82399999999999
5000, 249950, -7.32, -0.26, -3.8815000000000004, -46.325, -0.715, -23.256000000000007
5200, 259950, -5.845, -0.265, -2.8291000000000004, -46.59, -0.815, -23.472799999999992
5400, 269950, -9.775, -0.395, -4.868999999999998, -45.655, -0.63, -22.70239999999999
5600, 279950, -4.135, -0.19, -1.7948000000000004, -46.345, -0.635, -23.318900000000003
5800, 289950, -9.4, -0.35, -4.636900000000001, -45.05, -0.58, -22.3567
6000, 299950, -9.88, -0.27, -4.1659999999999995, -46.54, -0.66, -23.24719999999999
6200, 309950, -13.06, -0.405, -6.267299999999998, -46.575, -0.7, -23.267799999999998
6400, 319950, -10.495, -0.275, -4.5676, -44.49, -0.715, -22.16769999999999
6600, 329950, -7.985, -0.2, -3.5534999999999997, -46.185, -0.59, -23.081899999999983
6800, 339950, -5.705, -0.17, -2.5488999999999997, -44.8, -0.725, -22.494499999999995
7000, 349950, -7.98, -0.215, -3.6391999999999998, -45.14, -0.62, -22.293400000000005
7200, 359950, -8.9, -0.255, -4.486200000000001, -47.17, -0.765, -23.522199999999998
7400, 369950, -8.08, -0.25, -3.7650000000000023, -47.35, -0.73, -23.597599999999996
7600, 379950, -6.205, -0.19, -2.8454, -45.7, -0.72, -22.695299999999985
7800, 389950, -8.915, -0.22, -4.239, -46.965, -0.78, -23.3771
8000, 399950, -8.495, -0.275, -4.4737, -47.05, -0.77, -23.391899999999993
8200, 409950, -11.52, -0.275, -5.477, -47.49, -0.76, -23.6973
8400, 419950, -7.925, -0.245, -4.098400000000001, -47.915, -0.895, -24.160399999999996
8600, 429950, -10.915, -0.305, -5.5219000000000005, -48.485, -0.83, -24.4362
8800, 439950, -9.295, -0.315, -5.063500000000001, -47.375, -0.835, -23.7654
9000, 449950, -12.315, -0.35, -6.257099999999998, -47.42, -0.795, -23.728599999999997
9200, 459950, -11.69, -0.305, -5.9509000000000025, -48.575, -0.805, -24.399499999999993
9400, 469950, -13.575, -0.32, -6.571199999999999, -48.23, -0.94, -24.3463
9600, 479950, -10.37, -0.28, -5.1226, -48.705, -0.975, -24.600899999999992
9800, 489950, -10.305, -0.35, -5.137400000000001, -48.51, -0.905, -24.42079999999999
10000, 499950, -10.34, -0.325, -5.1427, -49.105, -0.965, -24.813500000000012
10200, 509950, -11.2, -0.355, -5.869400000000001, -48.755, -0.975, -24.648199999999992
10400, 519950, -10.36, -0.265, -5.216400000000002, -48.33, -0.985, -24.444299999999984
10600, 529950, -13.645, -0.35, -6.571899999999999, -48.765, -0.955, -24.6374
10800, 539950, -6.845, -0.295, -3.7697000000000007, -48.615, -0.975, -24.541399999999996
11000, 549950, -7.955, -0.3, -4.382700000000001, -48.895, -0.99, -24.696200000000005
11200, 559950, -7.39, -0.27, -4.1615, -48.605, -0.985, -24.51699999999999
11400, 569950, -7.135, -0.27, -3.5857999999999994, -48.42, -0.98, -24.3482
