episode,step,total_reward
200, 9950, -183.072148
400, 19950, -164.664106
600, 29950, -176.719767
800, 39950, -160.494256
1000, 49950, -180.399567
1200, 59950, -722.659886
1400, 69950, -291.262122
1600, 79950, -187.985630
1800, 89950, -145.552450
2000, 99950, -142.584026
2200, 109950, -143.072972
2400, 119950, -116.044241
2600, 129950, -136.776075
2800, 139950, -134.491971
3000, 149950, -106.822064
3200, 159950, -111.756319
3400, 169950, -117.749726
3600, 179950, -110.284160
3800, 189950, -105.223706
4000, 199950, -92.327458
4200, 209950, -98.818664
4400, 219950, -101.609120
4600, 229950, -101.832194
4800, 239950, -99.550601
5000, 249950, -90.642489
5200, 259950, -108.826607
5400, 269950, -106.911264
5600, 279950, -101.063945
5800, 289950, -98.225809
6000, 299950, -90.792592
6200, 309950, -81.831630
6400, 319950, -94.325760
6600, 329950, -84.560965
6800, 339950, -85.417921
7000, 349950, -88.447048
7200, 359950, -74.768698
7400, 369950, -76.931404
7600, 379950, -93.827626
7800, 389950, -76.062192
8000, 399950, -73.226066
8200, 409950, -73.882571
8400, 419950, -73.347422
8600, 429950, -67.594524
8800, 439950, -80.089382
9000, 449950, -73.203197
9200, 459950, -67.011993
9400, 469950, -68.102276
9600, 479950, -66.759130
9800, 489950, -69.818705
10000, 499950, -68.260985
10200, 509950, -73.576913
10400, 519950, -68.442495
10600, 529950, -69.157543
10800, 539950, -65.707245
11000, 549950, -60.781615
11200, 559950, -61.076775
11400, 569950, -68.219429
11600, 579950, -68.383913
11800, 589950, -58.319820
12000, 599950, -69.354090
12200, 609950, -61.616839
12400, 619950, -73.521522
12600, 629950, -61.735742
12800, 639950, -67.670796
13000, 649950, -66.983145
13200, 659950, -70.279084
13400, 669950, -58.382128
13600, 679950, -65.349154
13800, 689950, -68.296184
14000, 699950, -65.347816
14200, 709950, -59.375513
14400, 719950, -67.472712
14600, 729950, -65.105844
14800, 739950, -69.711870
15000, 749950, -67.922023
15200, 759950, -60.731408
15400, 769950, -63.342980
15600, 779950, -67.602736
15800, 789950, -56.872450
16000, 799950, -58.383361
16200, 809950, -55.608123
16400, 819950, -56.651890
16600, 829950, -56.554496
16800, 839950, -68.782931
17000, 849950, -63.781631
17200, 859950, -61.065623
17400, 869950, -59.741031
17600, 879950, -65.162153
17800, 889950, -64.443889
18000, 899950, -69.103805
18200, 909950, -61.956329
18400, 919950, -64.204423
18600, 929950, -64.674835
18800, 939950, -56.910251
19000, 949950, -58.236029
19200, 959950, -57.958491
19400, 969950, -63.360568
19600, 979950, -59.835038
19800, 989950, -56.850231
20000, 999950, -67.519051
