episode,step,agent0_rew,agent1_rew
1000, 49950, -83.88486097684104, -85.74776534515746
2000, 99950, -156.1679184055263, -97.27454891254459
3000, 149950, -63.49635124399209, -64.05962517442944
4000, 199950, -53.807556373975366, -46.391198862184986
5000, 249950, -55.59410175268888, -44.793350585115704
6000, 299950, -57.92220546415995, -39.39930618243923
7000, 349950, -48.781413046965795, -39.27479419474353
8000, 399950, -50.26264771054773, -35.9339371573833
9000, 449950, -41.803741273844935, -33.92879676416243
10000, 499950, -37.56576473525948, -31.914469094503296
11000, 549950, -39.83225651166786, -34.443533258939866
12000, 599950, -41.51221478808248, -37.70591899908062
13000, 649950, -41.163871568938106, -37.19740943355808
14000, 699950, -29.50299319000609, -32.05037407973476
15000, 749950, -32.770835986028025, -33.01921292823953
16000, 799950, -33.31665343727819, -37.913309195853905
17000, 849950, -29.04934006599855, -31.303194708075736
18000, 899950, -32.472405979091604, -42.097923894190814
19000, 949950, -29.92507531392434, -34.959369068724854
20000, 999950, -30.846737825133648, -37.647040372393874
21000, 1049950, -29.782303339744, -40.29045463007564
22000, 1099950, -33.720060061532365, -31.97435895947335
23000, 1149950, -33.925098761453114, -38.09244444109822
24000, 1199950, -30.34420220003354, -33.682749905042904
25000, 1249950, -38.398600282330705, -42.15442217463768
26000, 1299950, -34.8286798467155, -34.32564021880847
27000, 1349950, -36.47217734650674, -46.954045628070155
28000, 1399950, -25.72691759584255, -28.001338130466056
29000, 1449950, -24.209979393462955, -27.979663972602925
30000, 1499950, -28.59003525751611, -28.739181011424588
31000, 1549950, -25.861921336017097, -29.411496072617854
32000, 1599950, -27.78264469604404, -28.271929169855962
33000, 1649950, -30.88695868210036, -28.580914265766733
34000, 1699950, -33.20141246961737, -34.71107110128313
35000, 1749950, -38.0282057002367, -31.71091794880821
36000, 1799950, -29.511817832131694, -34.202703082146556
37000, 1849950, -26.23436574554086, -31.8360171426021
38000, 1899950, -26.770350907463225, -31.346183183726588
39000, 1949950, -29.827060244725196, -30.60694051807637
40000, 1999950, -28.72318706473604, -31.559370188762024
