episode,step,total_reward
1000, 49950, -169.632626
2000, 99950, -253.442467
3000, 149950, -127.555976
4000, 199950, -100.198755
5000, 249950, -100.387452
6000, 299950, -97.321512
7000, 349950, -88.056207
8000, 399950, -86.196585
9000, 449950, -75.732538
10000, 499950, -69.480234
11000, 549950, -74.275790
12000, 599950, -79.218134
13000, 649950, -78.361281
14000, 699950, -61.553367
15000, 749950, -65.790049
16000, 799950, -71.229963
17000, 849950, -60.352535
18000, 899950, -74.570330
19000, 949950, -64.884444
20000, 999950, -68.493778
21000, 1049950, -70.072758
22000, 1099950, -65.694419
23000, 1149950, -72.017543
24000, 1199950, -64.026952
25000, 1249950, -80.553022
26000, 1299950, -69.154320
27000, 1349950, -83.426223
28000, 1399950, -53.728256
29000, 1449950, -52.189643
30000, 1499950, -57.329216
31000, 1549950, -55.273417
32000, 1599950, -56.054574
33000, 1649950, -59.467873
34000, 1699950, -67.912484
35000, 1749950, -69.739124
36000, 1799950, -63.714521
37000, 1849950, -58.070383
38000, 1899950, -58.116534
39000, 1949950, -60.434001
40000, 1999950, -60.282557
