episode,step,total_reward
100, 4950, -205.920042
200, 9950, -200.820084
300, 14950, -181.565037
400, 19950, -221.633443
500, 24950, -234.231509
600, 29950, -214.030923
700, 34950, -205.749010
800, 39950, -196.002530
900, 44950, -208.149527
1000, 49950, -203.215093
1100, 54950, -839.505749
1200, 59950, -377.955788
1300, 64950, -280.739716
1400, 69950, -244.766526
1500, 74950, -177.522456
1600, 79950, -202.275405
1700, 84950, -163.812275
1800, 89950, -138.981279
1900, 94950, -138.521821
2000, 99950, -148.394246
2100, 104950, -135.546335
2200, 109950, -139.931966
2300, 114950, -137.272354
2400, 119950, -130.330084
2500, 124950, -150.020567
2600, 129950, -126.086624
2700, 134950, -133.207258
2800, 139950, -123.113945
2900, 144950, -136.011270
3000, 149950, -155.752491
3100, 154950, -121.915686
3200, 159950, -131.513411
3300, 164950, -123.556997
3400, 169950, -153.546589
3500, 174950, -129.420494
3600, 179950, -130.290623
3700, 184950, -126.323228
3800, 189950, -126.015680
3900, 194950, -121.771747
4000, 199950, -119.673582
4100, 204950, -141.878287
4200, 209950, -142.759874
4300, 214950, -132.793402
4400, 219950, -137.830324
4500, 224950, -144.055079
4600, 229950, -130.904608
4700, 234950, -127.201546
4800, 239950, -125.474518
4900, 244950, -125.895594
5000, 249950, -132.698037
5100, 254950, -125.838266
5200, 259950, -140.590097
5300, 264950, -125.986085
5400, 269950, -110.535127
5500, 274950, -126.831023
5600, 279950, -129.314626
5700, 284950, -124.437349
5800, 289950, -116.575104
5900, 294950, -116.510753
6000, 299950, -108.143467
6100, 304950, -137.691030
6200, 309950, -119.349867
6300, 314950, -115.798653
6400, 319950, -128.049399
6500, 324950, -121.891540
6600, 329950, -111.241489
6700, 334950, -121.479051
6800, 339950, -131.662600
6900, 344950, -129.806827
7000, 349950, -114.303293
7100, 354950, -127.901840
7200, 359950, -118.463966
7300, 364950, -125.483403
7400, 369950, -125.087280
7500, 374950, -129.927323
7600, 379950, -131.301958
7700, 384950, -113.126182
7800, 389950, -145.019417
7900, 394950, -128.003490
8000, 399950, -134.478657
8100, 404950, -133.832877
8200, 409950, -143.035308
8300, 414950, -124.671775
8400, 419950, -116.620172
8500, 424950, -114.577534
8600, 429950, -116.092099
8700, 434950, -124.781792
8800, 439950, -130.642896
8900, 444950, -134.848296
9000, 449950, -128.783814
9100, 454950, -110.325725
9200, 459950, -104.221768
9300, 464950, -103.491452
9400, 469950, -113.088149
9500, 474950, -107.904418
9600, 479950, -97.855454
9700, 484950, -130.891522
9800, 489950, -127.385600
9900, 494950, -115.337491
10000, 499950, -103.191914
10100, 504950, -106.356385
10200, 509950, -99.424713
10300, 514950, -103.665744
10400, 519950, -233.709979
10500, 524950, -109.328602
10600, 529950, -105.659498
10700, 534950, -116.956388
10800, 539950, -99.624473
10900, 544950, -98.457949
11000, 549950, -99.403056
11100, 554950, -103.615170
11200, 559950, -185.258963
11300, 564950, -149.458508
11400, 569950, -127.017915
11500, 574950, -99.530027
11600, 579950, -94.073954
11700, 584950, -109.742704
11800, 589950, -91.796720
11900, 594950, -143.442819
12000, 599950, -113.370545
12100, 604950, -127.480307
12200, 609950, -134.949663
12300, 614950, -116.175626
12400, 619950, -117.144167
12500, 624950, -104.725907
12600, 629950, -102.586521
12700, 634950, -110.045844
12800, 639950, -89.026522
