episode,step,agent0_rew,agent1_rew
1000, 49950, -77.05245506186837, -77.05245506186837
2000, 99950, -182.0964308394037, -182.0964308394037
3000, 149950, -70.526784022024, -70.526784022024
4000, 199950, -62.70171528205306, -62.70171528205306
5000, 249950, -53.44575436864236, -53.44575436864236
6000, 299950, -43.89486381576732, -43.89486381576732
7000, 349950, -49.471843088779174, -49.471843088779174
8000, 399950, -45.89972253275191, -45.89972253275191
9000, 449950, -40.97052318800698, -40.97052318800698
10000, 499950, -41.659326158232005, -41.659326158232005
11000, 549950, -33.50912745001625, -33.50912745001625
12000, 599950, -33.63753870119623, -33.63753870119623
13000, 649950, -34.36465762641484, -34.36465762641484
14000, 699950, -33.35490530903048, -33.35490530903048
15000, 749950, -30.943758759309762, -30.943758759309762
16000, 799950, -29.438888743458502, -29.438888743458502
17000, 849950, -31.443273473457563, -31.443273473457563
18000, 899950, -31.401242681433974, -31.401242681433974
19000, 949950, -26.305699293356625, -26.305699293356625
20000, 999950, -31.48912389221745, -31.48912389221745
21000, 1049950, -28.995319598385134, -28.995319598385134
22000, 1099950, -31.077173102440323, -31.077173102440323
23000, 1149950, -35.325354337268244, -35.325354337268244
24000, 1199950, -43.119075709371316, -43.119075709371316
25000, 1249950, -23.693353388042635, -23.693353388042635
26000, 1299950, -23.809775698106154, -23.809775698106154
27000, 1349950, -22.27810661972219, -22.27810661972219
28000, 1399950, -18.784111115451537, -18.784111115451537
29000, 1449950, -18.62588516161238, -18.62588516161238
30000, 1499950, -22.585888039232923, -22.585888039232923
31000, 1549950, -45.24108572480506, -45.24108572480506
32000, 1599950, -67.26025883499439, -67.26025883499439
33000, 1649950, -22.967793888722756, -22.967793888722756
34000, 1699950, -51.55823854110493, -51.55823854110493
35000, 1749950, -40.89447411609862, -40.89447411609862
36000, 1799950, -33.27127087714187, -33.27127087714187
37000, 1849950, -37.537324594111894, -37.537324594111894
38000, 1899950, -21.128844193830822, -21.128844193830822
39000, 1949950, -14.827601839419437, -14.827601839419437
40000, 1999950, -15.48429705215184, -15.48429705215184
41000, 2049950, -21.623958756431588, -21.623958756431588
42000, 2099950, -22.4844033536122, -22.4844033536122
43000, 2149950, -16.532691595313995, -16.532691595313995
44000, 2199950, -22.181907971020593, -22.181907971020593
45000, 2249950, -23.970811428256784, -23.970811428256784
46000, 2299950, -22.806170460767785, -22.806170460767785
47000, 2349950, -19.25194084338303, -19.25194084338303
48000, 2399950, -17.46904563410334, -17.46904563410334
49000, 2449950, -23.453603921535624, -23.453603921535624
50000, 2499950, -20.472100257636672, -20.472100257636672
51000, 2549950, -20.93314682366815, -20.93314682366815
52000, 2599950, -26.689335085709498, -26.689335085709498
53000, 2649950, -15.734059954613008, -15.734059954613008
54000, 2699950, -14.476730519539354, -14.476730519539354
55000, 2749950, -12.387150422820822, -12.387150422820822
56000, 2799950, -17.647590318001868, -17.647590318001868
57000, 2849950, -14.554212066802735, -14.554212066802735
58000, 2899950, -23.704833687288055, -23.704833687288055
59000, 2949950, -15.211522518498423, -15.211522518498423
60000, 2999950, -16.04823508693791, -16.04823508693791
61000, 3049950, -14.04871574134606, -14.04871574134606
62000, 3099950, -24.434905584996063, -24.434905584996063
63000, 3149950, -22.815408163257437, -22.815408163257437
64000, 3199950, -19.53195525057655, -19.53195525057655
65000, 3249950, -17.109778485348738, -17.109778485348738
66000, 3299950, -20.878778757205364, -20.878778757205364
67000, 3349950, -27.351599990083756, -27.351599990083756
68000, 3399950, -21.702655997355375, -21.702655997355375
69000, 3449950, -20.97448520730377, -20.97448520730377
70000, 3499950, -16.912668859539835, -16.912668859539835
71000, 3549950, -24.676509608554536, -24.676509608554536
72000, 3599950, -14.500797554149358, -14.500797554149358
73000, 3649950, -26.388094507707404, -26.388094507707404
74000, 3699950, -114.14301372890678, -114.14301372890678
75000, 3749950, -25.59494688473045, -25.59494688473045
76000, 3799950, -16.913180327620292, -16.913180327620292
77000, 3849950, -21.007400468172467, -21.007400468172467
78000, 3899950, -24.744717237190933, -24.744717237190933
79000, 3949950, -14.519377264867742, -14.519377264867742
80000, 3999950, -28.47512624640276, -28.47512624640276
81000, 4049950, -23.31324255059474, -23.31324255059474
82000, 4099950, -36.58265076692676, -36.58265076692676
83000, 4149950, -33.214585008983676, -33.214585008983676
84000, 4199950, -17.91949364310111, -17.91949364310111
85000, 4249950, -16.702602506282773, -16.702602506282773
86000, 4299950, -51.32881834362869, -51.32881834362869
87000, 4349950, -20.18833988414266, -20.18833988414266
88000, 4399950, -13.958426802665581, -13.958426802665581
89000, 4449950, -14.859211089704324, -14.859211089704324
90000, 4499950, -14.832779724405173, -14.832779724405173
91000, 4549950, -12.68647345808762, -12.68647345808762
92000, 4599950, -17.706896713578654, -17.706896713578654
93000, 4649950, -18.394879786742997, -18.394879786742997
94000, 4699950, -86.4611114958023, -86.4611114958023
95000, 4749950, -36.43830327369522, -36.43830327369522
96000, 4799950, -35.4235200549831, -35.4235200549831
97000, 4849950, -20.09473098529044, -20.09473098529044
98000, 4899950, -37.44088646892158, -37.44088646892158
99000, 4949950, -35.68036974959965, -35.68036974959965
100000, 4999950, -37.22207241408875, -37.22207241408875
