episode,step,total_reward
1000, 49950, -161.732473
2000, 99950, -250.171031
3000, 149950, -129.787976
4000, 199950, -121.906788
5000, 249950, -101.175677
6000, 299950, -97.360698
7000, 349950, -95.709221
8000, 399950, -87.116265
9000, 449950, -83.677664
10000, 499950, -85.892382
11000, 549950, -90.899363
12000, 599950, -77.807521
13000, 649950, -68.776162
14000, 699950, -74.535397
15000, 749950, -74.879307
16000, 799950, -83.805003
17000, 849950, -80.062755
18000, 899950, -86.459807
19000, 949950, -69.095863
20000, 999950, -69.146542
21000, 1049950, -74.105440
22000, 1099950, -69.605716
23000, 1149950, -71.226741
24000, 1199950, -113.470345
25000, 1249950, -73.898650
26000, 1299950, -101.292826
27000, 1349950, -69.188359
28000, 1399950, -74.548940
29000, 1449950, -76.118841
30000, 1499950, -63.366728
31000, 1549950, -82.713249
32000, 1599950, -70.478584
33000, 1649950, -74.347975
34000, 1699950, -72.388776
35000, 1749950, -71.508638
36000, 1799950, -64.521974
37000, 1849950, -64.748453
38000, 1899950, -79.266307
39000, 1949950, -85.709060
40000, 1999950, -80.821296
