episode,step,agent0_rew,agent1_rew
1000, 49950, -84.50311026632625, -82.98235468499414
2000, 99950, -127.60031501542971, -228.67392481402658
3000, 149950, -65.35360265379047, -68.7806900092748
4000, 199950, -61.59347861481851, -62.608240510587855
5000, 249950, -61.54283403030455, -63.998945649476305
6000, 299950, -59.999892741572125, -64.23296672110236
7000, 349950, -52.13526741619577, -56.950372003099616
8000, 399950, -50.361707937968866, -53.482728491048995
9000, 449950, -37.14977645653926, -48.288797228004945
10000, 499950, -40.1935543122323, -57.81679480959314
11000, 549950, -57.30684719585445, -54.39441004359958
12000, 599950, -40.48552966363631, -51.72310067371173
13000, 649950, -42.23493395734463, -49.76967750144579
14000, 699950, -36.79406768587035, -51.25688822305348
15000, 749950, -38.572182694307955, -52.10021599631334
16000, 799950, -37.07947178887449, -48.70547792420408
17000, 849950, -36.44055528885142, -62.90991698943295
18000, 899950, -36.46353263939881, -50.27452549368343
19000, 949950, -80.91874715112883, -42.78331953488486
20000, 999950, -37.56247052586675, -38.840480264439904
21000, 1049950, -43.19914335317419, -40.11571048300472
22000, 1099950, -34.09513531242799, -37.1484503860141
23000, 1149950, -48.1129916097802, -63.19481709265783
24000, 1199950, -43.05172845759337, -47.39103879205565
25000, 1249950, -35.858900713926154, -39.031525469197625
26000, 1299950, -32.683701875285834, -38.25952770204908
27000, 1349950, -49.47179140383166, -38.52735475230864
28000, 1399950, -32.53472403260254, -38.051845583301386
29000, 1449950, -37.07825618537639, -34.1177497598056
30000, 1499950, -48.78265784472923, -36.5176286471238
31000, 1549950, -35.21549817134639, -38.02685398068677
32000, 1599950, -31.786654147971333, -32.219456552634895
33000, 1649950, -36.23455850623273, -36.91042607070832
34000, 1699950, -36.63333211984292, -32.20836910028827
35000, 1749950, -41.00782325034078, -36.68676083790843
36000, 1799950, -47.997971544931225, -35.074822515206606
37000, 1849950, -38.939784274683014, -46.79875971715717
38000, 1899950, -34.48659028200592, -41.33561160494448
39000, 1949950, -32.19012024300885, -34.53282783287536
40000, 1999950, -30.686180937479293, -29.909517152456388
