energy,attention,episode,step
0.0,-1.0,1,0
0.0,-1.0,1,1
-1.0,-1.0,1,2
-1.0,-1.0,1,3
-1.0,-1.0,1,4
-1.0,-1.0,1,5
-1.0,-1.0,1,6
-1.0,-1.0,1,7
-1.0,-1.0,1,8
-1.0,-1.0,1,9
-2.0,-1.0,1,10
-2.0,-1.0,1,11
-2.0,-1.0,1,12
-2.0,-1.0,1,13
-2.0,-1.0,1,14
-2.0,-1.0,1,15
-3.0,-1.0,1,16
-4.0,-1.0,1,17
-4.0,-2.0,1,18
-5.0,-2.0,1,19
-6.0,-2.0,1,20
-7.0,-2.0,1,21
-7.0,-3.0,1,22
-7.0,-3.0,1,23
-7.0,-3.0,1,24
-8.0,-3.0,1,25
-9.0,-3.0,1,26
-10.0,-3.0,1,27
-11.0,-3.0,1,28
-12.0,-3.0,1,29
-13.0,-3.0,1,30
-14.0,-3.0,1,31
-14.0,-4.0,1,32
-14.0,-5.0,1,33
-14.0,-5.0,1,34
-14.0,-6.0,1,35
-14.0,-7.0,1,36
-14.0,-7.0,1,37
-14.0,-8.0,1,38
-14.0,-8.0,1,39
-14.0,-8.0,1,40
-14.0,-8.0,1,41
-14.0,-8.0,1,42
-14.0,-9.0,1,43
-14.0,-9.0,1,44
-14.0,-9.0,1,45
-14.0,-9.0,1,46
-14.0,-9.0,1,47
-14.0,-9.0,1,48
-14.0,-9.0,1,49
0.0,-1.0,2,0
-1.0,-1.0,2,1
-1.0,-2.0,2,2
-2.0,-2.0,2,3
-3.0,-2.0,2,4
-4.0,-2.0,2,5
-4.0,-2.0,2,6
-4.0,-3.0,2,7
-5.0,-3.0,2,8
-5.0,-4.0,2,9
-5.0,-5.0,2,10
-5.0,-6.0,2,11
-6.0,-6.0,2,12
-6.0,-6.0,2,13
-6.0,-7.0,2,14
-6.0,-7.0,2,15
-6.0,-8.0,2,16
-6.0,-8.0,2,17
-6.0,-8.0,2,18
-6.0,-8.0,2,19
-6.0,-8.0,2,20
-6.0,-8.0,2,21
-6.0,-8.0,2,22
-6.0,-8.0,2,23
-6.0,-8.0,2,24
-6.0,-8.0,2,25
-6.0,-9.0,2,26
-6.0,-9.0,2,27
-6.0,-9.0,2,28
-6.0,-9.0,2,29
-6.0,-9.0,2,30
-6.0,-9.0,2,31
-6.0,-9.0,2,32
-6.0,-10.0,2,33
-6.0,-10.0,2,34
-6.0,-10.0,2,35
-6.0,-11.0,2,36
-6.0,-11.0,2,37
-6.0,-11.0,2,38
-6.0,-11.0,2,39
-6.0,-11.0,2,40
-6.0,-12.0,2,41
-6.0,-12.0,2,42
-6.0,-13.0,2,43
-6.0,-14.0,2,44
-6.0,-14.0,2,45
-6.0,-14.0,2,46
-6.0,-14.0,2,47
-6.0,-14.0,2,48
-7.0,-14.0,2,49
0.0,-1.0,3,0
0.0,-2.0,3,1
-1.0,-2.0,3,2
-2.0,-2.0,3,3
-2.0,-2.0,3,4
-3.0,-2.0,3,5
-4.0,-2.0,3,6
-5.0,-2.0,3,7
-5.0,-2.0,3,8
-5.0,-2.0,3,9
-5.0,-2.0,3,10
-6.0,-2.0,3,11
-7.0,-2.0,3,12
