act0,act1,act2,act3,act4,act5,act6,act7,episode,step
3.206660323940014e-07,8.43608972900256e-07,1.8186719330515189e-07,0.9999960660934448,2.570156084402697e-06,3.405062543038184e-08,1.0,2.238770946405566e-08,1,0
8.289953257190064e-05,0.00012371399498078972,0.0028680041432380676,0.00017171989020425826,0.9967536330223083,8.971087481768336e-06,0.9999325275421143,5.858185613760725e-05,1,1
0.0014058464439585805,0.004117556381970644,0.20129713416099548,0.03590201959013939,0.7572774887084961,1.5088950021890923e-05,0.9998573064804077,0.00012752208567690104,1,2
0.09194307774305344,0.0063573759980499744,0.6282585263252258,0.11998165398836136,0.153459370136261,1.728878305584658e-05,0.9999728202819824,9.888321983453352e-06,1,3
0.01745488867163658,0.007265803404152393,0.261036217212677,0.028264518827199936,0.6859785318374634,0.00021405897859949619,0.9997004270553589,8.556461398256943e-05,1,4
0.002520537469536066,0.5195550918579102,0.015680670738220215,0.4309189021587372,0.03132485970854759,6.64974731989787e-06,0.9993232488632202,0.0006700809462927282,1,5
0.008879905566573143,0.5549237728118896,0.1954011768102646,0.2043791264295578,0.03641597926616669,0.0002849136362783611,0.9994840621948242,0.0002309889969183132,1,6
0.031132467091083527,0.06470143049955368,0.5893818736076355,0.04994446784257889,0.26483970880508423,0.0006621142383664846,0.9992666840553284,7.121358794393018e-05,1,7
0.00018727837596088648,0.5873053669929504,0.39406442642211914,0.011569192633032799,0.006873764097690582,5.72442113480065e-05,0.9999328851699829,9.839979611570016e-06,1,8
0.0021153243724256754,0.9817584753036499,0.002525059040635824,0.007230925373733044,0.006370364222675562,0.0007715653046034276,0.9984840750694275,0.0007443921058438718,1,9
0.005291933659464121,0.006089032627642155,0.45321646332740784,0.49221572279930115,0.04318680614233017,9.997874440159649e-05,0.9998838901519775,1.6108630006783642e-05,1,10
0.0037022510077804327,0.1624009907245636,0.5268399715423584,0.07289475202560425,0.2341621220111847,0.0003915133129339665,0.9991495609283447,0.0004589162999764085,1,11
0.014485611580312252,0.742573082447052,0.04969995468854904,0.1777333766222,0.015508024953305721,4.761178843182279e-06,0.9999915361404419,3.7129427710169693e-06,1,12
0.0011480790562927723,0.6357706189155579,0.13666024804115295,0.10434266924858093,0.12207845598459244,2.1474012100952677e-05,0.9999634027481079,1.5128390259633306e-05,1,13
1.5232079931593034e-05,0.0005742546636611223,0.017782175913453102,0.9607107043266296,0.020917611196637154,6.991607733652927e-06,0.9999675750732422,2.5373186872457154e-05,1,14
0.00029937445651739836,0.0018305507255718112,0.9710085391998291,0.006955217104405165,0.019906247034668922,5.588059138972312e-05,0.999923825263977,2.0223193132551387e-05,1,15
0.0006085630157031119,0.017667178064584732,0.5994968414306641,0.04069347307085991,0.341533899307251,0.0012421224964782596,0.9986591339111328,9.867184417089447e-05,1,16
0.0002072274510283023,0.00490875169634819,0.0082806795835495,0.9862552881240845,0.0003481274179648608,8.318410209540161e-07,0.9999978542327881,1.3055980616627494e-06,1,17
0.0001745368936099112,0.0010732953669503331,0.8669405579566956,0.0013091422151774168,0.13050252199172974,0.0002501116250641644,0.9997060894966125,4.3691372411558405e-05,1,18
0.006108964327722788,0.12307658046483994,0.06526810675859451,0.7780600190162659,0.027486369013786316,0.000640573853161186,0.9993435740470886,1.5849516785237938e-05,1,19
0.00048351995064876974,0.8699659109115601,0.10920384526252747,0.006303261965513229,0.014043530449271202,1.115226223191712e-05,0.9999756813049316,1.3081096767564304e-05,1,20
0.0018856466049328446,0.01968584954738617,0.921047031879425,0.047712959349155426,0.009668510407209396,3.771391493501142e-05,0.999916672706604,4.5666969526791945e-05,1,21
0.011397263035178185,0.4400368928909302,0.2076372504234314,0.302449494600296,0.038479141891002655,5.22211121278815e-05,0.9999005794525146,4.723681922769174e-05,1,22
0.0030995262786746025,0.2883773148059845,0.1697167605161667,0.5310741662979126,0.007732265163213015,4.273475133231841e-05,0.9997922778129578,0.00016492308350279927,1,23
0.0064991735853254795,0.5612866282463074,0.40761226415634155,0.011087380349636078,0.01351455133408308,4.11135442845989e-06,0.9999924898147583,3.4944227991218213e-06,1,24
0.14698323607444763,0.1803421825170517,0.6052661538124084,0.048776786774396896,0.018631653860211372,2.8179576474940404e-05,0.9999555349349976,1.6304624296026304e-05,1,25
