energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-5.0,-1.0,1,5
-6.0,-1.0,1,6
-7.0,-1.0,1,7
-8.0,-1.0,1,8
-8.0,-2.0,1,9
-8.0,-3.0,1,10
-9.0,-3.0,1,11
-10.0,-3.0,1,12
-10.0,-3.0,1,13
-10.0,-4.0,1,14
-11.0,-4.0,1,15
-12.0,-4.0,1,16
-13.0,-4.0,1,17
-13.0,-4.0,1,18
-13.0,-4.0,1,19
-14.0,-4.0,1,20
-15.0,-4.0,1,21
-15.0,-4.0,1,22
-15.0,-4.0,1,23
-16.0,-4.0,1,24
-16.0,-4.0,1,25
-16.0,-4.0,1,26
-16.0,-4.0,1,27
-17.0,-4.0,1,28
-18.0,-4.0,1,29
-18.0,-5.0,1,30
-19.0,-5.0,1,31
-19.0,-5.0,1,32
-19.0,-5.0,1,33
-20.0,-5.0,1,34
-21.0,-5.0,1,35
-21.0,-5.0,1,36
-22.0,-5.0,1,37
-22.0,-5.0,1,38
-23.0,-5.0,1,39
-24.0,-5.0,1,40
-25.0,-5.0,1,41
-26.0,-5.0,1,42
-27.0,-5.0,1,43
-28.0,-5.0,1,44
-29.0,-5.0,1,45
-30.0,-5.0,1,46
-31.0,-5.0,1,47
-32.0,-5.0,1,48
-33.0,-5.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-7.0,0.0,2,6
-8.0,0.0,2,7
-9.0,0.0,2,8
-9.0,0.0,2,9
-9.0,0.0,2,10
-9.0,0.0,2,11
-9.0,-1.0,2,12
-9.0,-1.0,2,13
-9.0,-1.0,2,14
-9.0,-1.0,2,15
-9.0,-1.0,2,16
-9.0,-1.0,2,17
-9.0,-1.0,2,18
-9.0,-1.0,2,19
-9.0,-1.0,2,20
-9.0,-1.0,2,21
-9.0,-1.0,2,22
-9.0,-1.0,2,23
-9.0,-1.0,2,24
-9.0,-1.0,2,25
-9.0,-1.0,2,26
-9.0,-1.0,2,27
-9.0,-1.0,2,28
-10.0,-1.0,2,29
-11.0,-1.0,2,30
-12.0,-1.0,2,31
-13.0,-1.0,2,32
-13.0,-1.0,2,33
-13.0,-1.0,2,34
-13.0,-1.0,2,35
-14.0,-1.0,2,36
