energy,attention,episode,step
0.0,-1.0,1,0
0.0,-1.0,1,1
0.0,-2.0,1,2
0.0,-2.0,1,3
0.0,-3.0,1,4
-1.0,-3.0,1,5
-1.0,-4.0,1,6
-1.0,-5.0,1,7
-2.0,-5.0,1,8
-2.0,-6.0,1,9
-3.0,-6.0,1,10
-3.0,-6.0,1,11
-3.0,-6.0,1,12
-3.0,-6.0,1,13
-4.0,-6.0,1,14
-4.0,-6.0,1,15
-4.0,-7.0,1,16
-5.0,-7.0,1,17
-5.0,-8.0,1,18
-5.0,-9.0,1,19
-5.0,-10.0,1,20
-5.0,-11.0,1,21
-5.0,-12.0,1,22
-5.0,-13.0,1,23
-5.0,-13.0,1,24
-5.0,-13.0,1,25
-6.0,-13.0,1,26
-6.0,-13.0,1,27
-6.0,-13.0,1,28
-6.0,-13.0,1,29
-7.0,-13.0,1,30
-8.0,-13.0,1,31
-8.0,-14.0,1,32
-8.0,-15.0,1,33
-8.0,-16.0,1,34
-8.0,-17.0,1,35
-8.0,-18.0,1,36
-8.0,-19.0,1,37
-8.0,-20.0,1,38
-9.0,-20.0,1,39
-9.0,-20.0,1,40
-9.0,-20.0,1,41
-9.0,-20.0,1,42
-10.0,-20.0,1,43
-11.0,-20.0,1,44
-12.0,-20.0,1,45
-12.0,-20.0,1,46
-12.0,-20.0,1,47
-12.0,-20.0,1,48
-12.0,-20.0,1,49
0.0,-1.0,2,0
0.0,-1.0,2,1
0.0,-2.0,2,2
0.0,-3.0,2,3
0.0,-4.0,2,4
0.0,-5.0,2,5
-1.0,-5.0,2,6
-1.0,-6.0,2,7
-2.0,-6.0,2,8
-2.0,-7.0,2,9
-3.0,-7.0,2,10
-4.0,-7.0,2,11
-5.0,-7.0,2,12
-6.0,-7.0,2,13
-7.0,-7.0,2,14
-7.0,-8.0,2,15
-8.0,-8.0,2,16
-9.0,-8.0,2,17
-9.0,-9.0,2,18
-9.0,-9.0,2,19
-9.0,-10.0,2,20
-10.0,-10.0,2,21
-10.0,-11.0,2,22
-10.0,-11.0,2,23
-10.0,-11.0,2,24
-10.0,-12.0,2,25
-10.0,-12.0,2,26
-10.0,-13.0,2,27
-10.0,-14.0,2,28
-11.0,-14.0,2,29
-11.0,-15.0,2,30
-12.0,-15.0,2,31
-13.0,-15.0,2,32
-14.0,-15.0,2,33
-14.0,-16.0,2,34
-15.0,-16.0,2,35
-16.0,-16.0,2,36
-16.0,-17.0,2,37
-16.0,-17.0,2,38
-16.0,-18.0,2,39
-16.0,-19.0,2,40
-16.0,-20.0,2,41
-16.0,-21.0,2,42
-16.0,-22.0,2,43
-16.0,-23.0,2,44
-16.0,-24.0,2,45
-16.0,-25.0,2,46
-16.0,-26.0,2,47
-16.0,-27.0,2,48
-16.0,-28.0,2,49
0.0,-1.0,3,0
0.0,-2.0,3,1
0.0,-3.0,3,2
0.0,-4.0,3,3
0.0,-5.0,3,4
0.0,-6.0,3,5
0.0,-7.0,3,6
0.0,-8.0,3,7
0.0,-9.0,3,8
0.0,-10.0,3,9
0.0,-11.0,3,10
0.0,-12.0,3,11
0.0,-13.0,3,12
0.0,-14.0,3,13
