episode,step,agent0_rew,agent1_rew
200, 9950, -86.13801812819864, -78.5854093802153
400, 19950, -83.36618776173118, -75.27342785425893
600, 29950, -83.78289226959862, -68.94059150023492
800, 39950, -85.91829764096569, -75.32436179722457
1000, 49950, -86.24001752564006, -78.53281143196816
1200, 59950, -96.70134406956204, -479.14712448157866
1400, 69950, -116.67667263282443, -184.87138277133286
1600, 79950, -63.327513033181475, -91.01522237526778
1800, 89950, -66.96470734833517, -76.05643054738489
2000, 99950, -66.85658349019762, -71.43553255495041
2200, 109950, -55.6588869077499, -59.14555354420219
2400, 119950, -54.62163424688629, -59.71791317879206
2600, 129950, -56.702781133994065, -64.277761385689
2800, 139950, -53.009106815291524, -58.22337334485542
3000, 149950, -50.44085410312413, -50.9186671508122
3200, 159950, -50.82553556858289, -49.905888130074096
3400, 169950, -50.07203998508023, -46.200409962437625
3600, 179950, -47.32030311925102, -43.71717200814879
3800, 189950, -39.4008894918366, -41.16948057845077
4000, 199950, -43.09289195724451, -37.923050706818394
4200, 209950, -40.51328458768429, -42.91373748360759
4400, 219950, -38.83628038936922, -37.855013563023235
4600, 229950, -35.10701230295081, -37.364322192630084
4800, 239950, -35.04119481127602, -34.493757990616906
5000, 249950, -33.125852510659904, -34.08678543303976
5200, 259950, -33.52310561854606, -34.88820260996164
5400, 269950, -35.300244499441995, -35.06249018079463
5600, 279950, -31.316912202108423, -32.081204816564984
5800, 289950, -30.45882733495664, -32.09041315749969
6000, 299950, -30.685697674482462, -31.27420956637634
6200, 309950, -29.269475304537433, -32.48345742714665
6400, 319950, -41.01457033067992, -42.17818982305332
6600, 329950, -28.123574763216364, -33.82872751571539
6800, 339950, -28.808638638459477, -31.808831153489738
7000, 349950, -29.968581384244434, -34.08495003790199
7200, 359950, -27.98138674420532, -31.85486111403744
7400, 369950, -29.955804397902266, -32.03406408627477
7600, 379950, -29.311087580957107, -30.67153866214297
7800, 389950, -28.52374191881636, -30.655647521914776
8000, 399950, -26.8005181205567, -31.262865822778195
8200, 409950, -26.79702660770212, -28.513131242278394
8400, 419950, -25.672635267039755, -28.22592834537779
8600, 429950, -27.532123108493963, -29.623648853873046
8800, 439950, -24.274179993904372, -30.930285258892226
9000, 449950, -28.103872387289126, -32.85683743209566
9200, 459950, -23.634969458221043, -28.679631544857475
9400, 469950, -27.737491979635994, -33.127294105266756
9600, 479950, -23.927616258232952, -27.4420580214621
9800, 489950, -27.097166557016877, -31.260743305600883
10000, 499950, -24.56837020504594, -30.92642507985819
10200, 509950, -33.51208003748789, -36.465530774551944
10400, 519950, -24.816467962827087, -27.894981879585757
10600, 529950, -23.732877664445006, -29.2548474595026
10800, 539950, -20.929111319137718, -27.930501059073148
11000, 549950, -22.836223585671046, -27.67556787437966
11200, 559950, -25.295533248647157, -29.89459364186111
11400, 569950, -23.640981585984918, -27.863481777469605
11600, 579950, -25.52628416756184, -31.976746761363692
11800, 589950, -21.788706458115012, -26.735716011780713
12000, 599950, -22.097918576157358, -27.21370526720825
12200, 609950, -24.69806311200814, -28.70189482925981
12400, 619950, -27.004721101195077, -32.74870415050165
12600, 629950, -26.065874871332003, -31.69903403430107
12800, 639950, -23.69274492956411, -28.307171919296206
13000, 649950, -21.389097585501613, -27.55338798832284
13200, 659950, -24.812070052420257, -29.85869377012746
13400, 669950, -22.928778745893474, -29.96937113091194
13600, 679950, -24.669007142394175, -31.160138804359395
13800, 689950, -21.04452403476588, -27.15934049050129
14000, 699950, -23.01305358566263, -31.42257023225526
14200, 709950, -22.16723688379632, -27.62743608159635
14400, 719950, -19.88444859715699, -27.014106151315517
14600, 729950, -23.54952109056071, -29.845748014578184
14800, 739950, -26.5358571040739, -32.687798863380635
15000, 749950, -22.981249640439746, -28.47716379805688
15200, 759950, -21.409584108815924, -28.077183971764534
15400, 769950, -19.443939354143897, -28.766081390647646
15600, 779950, -21.30582802540878, -28.818536171760396
15800, 789950, -22.19925834642795, -27.62053221900664
16000, 799950, -22.531192706507028, -29.351229371284315
16200, 809950, -21.859889232444, -30.2335100316565
16400, 819950, -27.169712814929746, -33.036445243301934
16600, 829950, -23.077182463783043, -29.170908687209202
16800, 839950, -21.674974844152484, -29.725080657548965
17000, 849950, -19.711430934617912, -28.522242896550914
17200, 859950, -19.860379871790933, -26.063632924574893
17400, 869950, -20.94682707401565, -30.252199979368896
17600, 879950, -22.524351791773892, -31.049431207532763
17800, 889950, -19.812451436146453, -26.12853896187861
18000, 899950, -20.316821916214938, -27.1227069914187
18200, 909950, -22.965657407915824, -29.679665349035503
18400, 919950, -19.389957622197006, -27.558856655607336
18600, 929950, -18.594339811334752, -27.530982795920202
18800, 939950, -21.76176149312792, -28.1290026176195
19000, 949950, -21.211965918563173, -26.580608282198988
19200, 959950, -19.240230178864202, -25.879434320271063
19400, 969950, -20.401711088640354, -27.51416127709379
19600, 979950, -21.481284280332435, -27.57197959761119
19800, 989950, -20.94821557008509, -27.083277706182923
20000, 999950, -21.271540344179442, -26.95724461066367
