episode,step,total_reward
200, 9950, -330.994822
400, 19950, -321.596167
600, 29950, -324.205943
800, 39950, -328.195179
1000, 49950, -329.215322
1200, 59950, -988.219830
1400, 69950, -442.999725
1600, 79950, -346.055290
1800, 89950, -293.365386
2000, 99950, -253.261742
2200, 109950, -236.425361
2400, 119950, -246.344579
2600, 129950, -168.754932
2800, 139950, -158.258287
3000, 149950, -158.694794
3200, 159950, -139.613160
3400, 169950, -130.033868
3600, 179950, -125.509751
3800, 189950, -133.439147
4000, 199950, -122.831360
4200, 209950, -110.434989
4400, 219950, -123.142534
4600, 229950, -120.183487
4800, 239950, -110.602745
5000, 249950, -114.974923
5200, 259950, -109.378496
5400, 269950, -106.636757
5600, 279950, -97.995283
5800, 289950, -107.394475
6000, 299950, -103.747461
6200, 309950, -107.542045
6400, 319950, -105.192939
6600, 329950, -105.521371
6800, 339950, -97.136799
7000, 349950, -105.778884
7200, 359950, -101.418828
7400, 369950, -91.055547
7600, 379950, -100.266833
7800, 389950, -102.562596
8000, 399950, -95.660485
8200, 409950, -98.794265
8400, 419950, -103.837537
8600, 429950, -101.032661
8800, 439950, -97.584287
9000, 449950, -88.490621
9200, 459950, -89.707341
9400, 469950, -93.327326
9600, 479950, -99.042858
9800, 489950, -95.548391
10000, 499950, -88.763891
10200, 509950, -99.673845
10400, 519950, -94.933018
10600, 529950, -94.146540
10800, 539950, -86.822418
11000, 549950, -94.276428
11200, 559950, -90.279266
11400, 569950, -97.963381
11600, 579950, -90.961448
11800, 589950, -91.180012
12000, 599950, -84.284859
12200, 609950, -89.125831
12400, 619950, -88.446881
12600, 629950, -85.855712
12800, 639950, -86.905680
13000, 649950, -89.136223
13200, 659950, -80.689852
13400, 669950, -87.225615
13600, 679950, -85.764854
13800, 689950, -84.449649
14000, 699950, -85.755301
14200, 709950, -89.317059
14400, 719950, -80.012165
14600, 729950, -84.445312
14800, 739950, -92.543090
15000, 749950, -80.717997
15200, 759950, -80.240200
15400, 769950, -79.182553
15600, 779950, -81.823379
15800, 789950, -75.597583
16000, 799950, -78.196560
16200, 809950, -81.674498
16400, 819950, -84.247030
16600, 829950, -85.717266
16800, 839950, -89.124109
17000, 849950, -82.218369
17200, 859950, -74.732726
17400, 869950, -84.563321
17600, 879950, -85.054647
17800, 889950, -80.362115
18000, 899950, -85.723160
18200, 909950, -78.906960
18400, 919950, -79.854796
18600, 929950, -74.747623
18800, 939950, -76.155720
19000, 949950, -78.203076
19200, 959950, -77.798690
19400, 969950, -80.390601
19600, 979950, -78.284744
19800, 989950, -80.266334
20000, 999950, -83.579722
20200, 1009950, -77.438483
20400, 1019950, -72.614012
20600, 1029950, -78.303555
20800, 1039950, -78.821566
21000, 1049950, -68.406708
21200, 1059950, -76.204029
21400, 1069950, -77.519088
21600, 1079950, -77.356727
21800, 1089950, -74.722537
22000, 1099950, -75.356380
22200, 1109950, -82.889821
22400, 1119950, -73.342411
22600, 1129950, -75.625004
22800, 1139950, -76.712305
23000, 1149950, -74.468656
23200, 1159950, -88.823950
23400, 1169950, -65.639411
23600, 1179950, -71.982876
23800, 1189950, -70.360441
24000, 1199950, -84.292698
24200, 1209950, -81.013514
24400, 1219950, -74.405381
24600, 1229950, -66.664851
24800, 1239950, -74.053626
25000, 1249950, -73.986507
25200, 1259950, -65.721305
25400, 1269950, -74.696867
25600, 1279950, -71.270510
25800, 1289950, -95.040633
26000, 1299950, -78.788936
26200, 1309950, -72.500019
26400, 1319950, -78.122269
26600, 1329950, -66.629637
26800, 1339950, -72.459855
27000, 1349950, -73.479002
27200, 1359950, -65.785470
27400, 1369950, -75.777861
27600, 1379950, -75.666338
27800, 1389950, -64.269681
28000, 1399950, -75.142701
28200, 1409950, -67.696274
28400, 1419950, -70.816723
28600, 1429950, -64.861461
28800, 1439950, -77.784502
29000, 1449950, -59.689559
29200, 1459950, -70.326946
29400, 1469950, -66.018835
29600, 1479950, -70.016468
29800, 1489950, -69.190433
30000, 1499950, -65.123508
30200, 1509950, -70.439671
30400, 1519950, -68.865852
30600, 1529950, -64.677538
30800, 1539950, -67.826927
31000, 1549950, -71.764915
31200, 1559950, -68.437081
31400, 1569950, -64.058306
31600, 1579950, -74.632320
31800, 1589950, -62.764279
32000, 1599950, -71.460489
32200, 1609950, -73.155345
32400, 1619950, -64.753285
32600, 1629950, -66.728342
32800, 1639950, -68.048195
33000, 1649950, -62.879757
33200, 1659950, -62.638680
33400, 1669950, -73.429832
33600, 1679950, -68.283264
33800, 1689950, -68.714599
34000, 1699950, -71.731525
34200, 1709950, -64.252190
34400, 1719950, -64.327453
34600, 1729950, -66.992202
34800, 1739950, -66.551696
35000, 1749950, -65.527494
35200, 1759950, -60.151607
35400, 1769950, -62.573034
35600, 1779950, -69.154713
35800, 1789950, -68.371743
36000, 1799950, -59.680399
36200, 1809950, -63.151054
36400, 1819950, -62.342726
36600, 1829950, -61.869061
36800, 1839950, -61.487786
37000, 1849950, -62.192876
37200, 1859950, -66.563586
37400, 1869950, -63.417110
37600, 1879950, -63.222390
37800, 1889950, -66.363944
38000, 1899950, -73.526767
38200, 1909950, -60.143424
38400, 1919950, -65.375974
38600, 1929950, -64.168429
38800, 1939950, -65.809334
39000, 1949950, -58.694459
39200, 1959950, -70.168062
39400, 1969950, -63.593650
39600, 1979950, -60.814951
39800, 1989950, -62.164333
40000, 1999950, -67.269313
