energy0,episode,step
-1.0,1,0
-2.0,1,1
-2.0,1,2
-3.0,1,3
-3.0,1,4
-4.0,1,5
-5.0,1,6
-6.0,1,7
-7.0,1,8
-8.0,1,9
-9.0,1,10
-10.0,1,11
-11.0,1,12
-12.0,1,13
-13.0,1,14
-14.0,1,15
-14.0,1,16
-14.0,1,17
-14.0,1,18
-14.0,1,19
-14.0,1,20
-14.0,1,21
-14.0,1,22
-14.0,1,23
-14.0,1,24
-14.0,1,25
-14.0,1,26
-14.0,1,27
-14.0,1,28
-14.0,1,29
-14.0,1,30
-14.0,1,31
-14.0,1,32
-14.0,1,33
-14.0,1,34
-14.0,1,35
-14.0,1,36
-14.0,1,37
-14.0,1,38
-14.0,1,39
-14.0,1,40
-14.0,1,41
-14.0,1,42
-14.0,1,43
-14.0,1,44
-14.0,1,45
-14.0,1,46
-14.0,1,47
-14.0,1,48
-14.0,1,49
-1.0,2,0
-2.0,2,1
-2.0,2,2
-2.0,2,3
-2.0,2,4
-2.0,2,5
-2.0,2,6
-2.0,2,7
-2.0,2,8
-2.0,2,9
-2.0,2,10
-2.0,2,11
-2.0,2,12
-2.0,2,13
-2.0,2,14
-2.0,2,15
-2.0,2,16
-2.0,2,17
-2.0,2,18
-2.0,2,19
-2.0,2,20
-2.0,2,21
-2.0,2,22
-2.0,2,23
-2.0,2,24
-2.0,2,25
-2.0,2,26
-2.0,2,27
-2.0,2,28
-2.0,2,29
-2.0,2,30
-2.0,2,31
-2.0,2,32
-2.0,2,33
-2.0,2,34
-2.0,2,35
-2.0,2,36
-2.0,2,37
-2.0,2,38
-2.0,2,39
-2.0,2,40
-2.0,2,41
-2.0,2,42
-2.0,2,43
-2.0,2,44
-2.0,2,45
-2.0,2,46
-2.0,2,47
-2.0,2,48
-2.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-6.0,3,6
-6.0,3,7
-7.0,3,8
-8.0,3,9
-9.0,3,10
-10.0,3,11
-11.0,3,12
-12.0,3,13
-12.0,3,14
-12.0,3,15
-12.0,3,16
-12.0,3,17
-12.0,3,18
-12.0,3,19
-12.0,3,20
-12.0,3,21
-12.0,3,22
-12.0,3,23
-12.0,3,24
-12.0,3,25
-12.0,3,26
-12.0,3,27
-12.0,3,28
-12.0,3,29
-12.0,3,30
-12.0,3,31
-12.0,3,32
-12.0,3,33
-12.0,3,34
-12.0,3,35
-12.0,3,36
-12.0,3,37
-12.0,3,38
-12.0,3,39
-12.0,3,40
-12.0,3,41
-12.0,3,42
-12.0,3,43
-12.0,3,44
-12.0,3,45
-12.0,3,46
-12.0,3,47
-12.0,3,48
-12.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-10.0,4,10
-10.0,4,11
-11.0,4,12
-12.0,4,13
-13.0,4,14
-14.0,4,15
-15.0,4,16
-16.0,4,17
-17.0,4,18
-18.0,4,19
-19.0,4,20
-19.0,4,21
-19.0,4,22
-19.0,4,23
-19.0,4,24
-19.0,4,25
-19.0,4,26
-19.0,4,27
-19.0,4,28
-19.0,4,29
-19.0,4,30
-19.0,4,31
-19.0,4,32
-19.0,4,33
-19.0,4,34
-19.0,4,35
-19.0,4,36
-19.0,4,37
-19.0,4,38
-19.0,4,39
-19.0,4,40
-20.0,4,41
-20.0,4,42
-20.0,4,43
-21.0,4,44
-22.0,4,45
-22.0,4,46
-22.0,4,47
-22.0,4,48
-22.0,4,49
0.0,5,0
-1.0,5,1
-2.0,5,2
-3.0,5,3
-4.0,5,4
-5.0,5,5
-6.0,5,6
-7.0,5,7
-7.0,5,8
-8.0,5,9
-9.0,5,10
-10.0,5,11
-11.0,5,12
-11.0,5,13
-12.0,5,14
-13.0,5,15
-13.0,5,16
-14.0,5,17
-15.0,5,18
-16.0,5,19
-17.0,5,20
-18.0,5,21
-18.0,5,22
-19.0,5,23
-20.0,5,24
-20.0,5,25
-21.0,5,26
-22.0,5,27
-23.0,5,28
-24.0,5,29
-25.0,5,30
-26.0,5,31
-27.0,5,32
-28.0,5,33
-29.0,5,34
-29.0,5,35
-29.0,5,36
-29.0,5,37
-29.0,5,38
-29.0,5,39
-29.0,5,40
-29.0,5,41
-29.0,5,42
-29.0,5,43
-29.0,5,44
-29.0,5,45
-29.0,5,46
-29.0,5,47
-29.0,5,48
-29.0,5,49
