act0,act1,act2,act3,act4,act5,act6,episode,step
0.99997878074646,4.44650095232646e-06,4.3961354094790295e-06,4.3592544898274355e-06,8.015709681785665e-06,0.024385323747992516,0.9756146669387817,1,0
0.9994415640830994,9.570224392518867e-06,0.0003757289086934179,5.069022790848976e-06,0.00016798885189928114,0.0038011304568499327,0.996198832988739,1,1
0.9999468326568604,3.008592830155976e-05,6.548045803356217e-06,7.780714440741576e-06,8.77016191225266e-06,0.0006190437125042081,0.9993809461593628,1,2
0.9996416568756104,0.00015828871983103454,3.126696537947282e-05,9.812672942643985e-05,7.079811621224508e-05,0.0010161850368604064,0.9989838004112244,1,3
0.9997758269309998,3.575855589588173e-05,1.9121858713333495e-05,0.00013212100020609796,3.7177767808316275e-05,0.0008661861065775156,0.9991338849067688,1,4
0.9997559189796448,2.8962003852939233e-05,0.00012921512825414538,6.273776671150699e-05,2.3205779143609107e-05,0.0034943956416100264,0.996505618095398,1,5
0.9999990463256836,6.011777600178903e-07,9.724230665142386e-08,2.255025179920267e-07,2.4607770043871824e-08,0.0003087390214204788,0.9996912479400635,1,6
0.9999510049819946,1.0925206879619509e-05,2.2899856048752554e-05,8.591173354943749e-06,6.580613899132004e-06,0.0019138085190206766,0.9980862140655518,1,7
0.9999823570251465,2.018447958107572e-06,3.192252506778459e-06,1.0034341357822996e-05,2.340136916245683e-06,0.001305813784711063,0.9986942410469055,1,8
0.9982888102531433,7.388157246168703e-05,9.544264685246162e-06,0.0016095391474664211,1.820256693463307e-05,0.0004623708373401314,0.9995377063751221,1,9
0.9999535083770752,1.328582402493339e-05,8.290374353236984e-06,2.120371391356457e-05,3.7085444546391955e-06,0.0006797373061999679,0.9993202686309814,1,10
0.9461488723754883,0.0003984740178566426,0.0006443135207518935,0.05274776369333267,6.046672569937073e-05,0.00112083088606596,0.9988791346549988,1,11
0.9998728036880493,5.944329132034909e-06,9.649183630244806e-05,2.1605685105896555e-05,3.153206307615619e-06,0.0015844256849959493,0.9984155893325806,1,12
0.999600350856781,2.0869718355243094e-05,5.854508708580397e-05,0.0002094124210998416,0.00011096437083324417,0.0005188902141526341,0.9994811415672302,1,13
0.9999576807022095,2.503182486179867e-06,2.609130888231448e-06,3.180922431056388e-05,5.403641807788517e-06,0.00016347403288818896,0.9998364448547363,1,14
0.9994780421257019,7.205466681625694e-05,0.00010723486775532365,3.952647966798395e-05,0.0003031191590707749,0.02114831656217575,0.9788516759872437,1,15
0.9999285936355591,1.0577370630926453e-05,9.29957786865998e-06,1.0292034858139232e-05,4.1250314097851515e-05,0.0005441165412776172,0.9994558691978455,1,16
0.9999051094055176,1.1984033335465938e-05,4.162138429819606e-05,2.5492481654509902e-05,1.571650500409305e-05,0.0017424403922632337,0.998257577419281,1,17
0.9992406368255615,6.252794992178679e-05,0.0005694942665286362,8.205642370739952e-05,4.5313827286008745e-05,0.00024160822795238346,0.9997584223747253,1,18
0.9994533658027649,0.0005174694233573973,8.270446414826438e-06,8.273373168776743e-06,1.2724399311991874e-05,0.18989090621471405,0.8101090788841248,1,19
0.9996347427368164,2.5413917683181353e-05,6.713419134030119e-05,0.00019223144045099616,8.052499470068142e-05,0.0020595353562384844,0.9979404807090759,1,20
0.9999262094497681,2.6516130674281158e-05,1.5157692359935027e-05,2.0260788005543873e-05,1.197270285047125e-05,0.0022826860658824444,0.9977173805236816,1,21
0.9993748068809509,0.0004701094585470855,9.386581950820982e-05,1.1191498742846306e-05,4.998853910365142e-05,0.0005344574456103146,0.9994655251502991,1,22
0.9996070265769958,0.00010374283010605723,2.970958303194493e-05,0.00010381180618423969,0.00015578781312797219,0.0008433480397798121,0.9991567134857178,1,23
0.999869704246521,1.4743815881956834e-05,6.37712946627289e-05,2.3654409233131446e-05,2.808562021527905e-05,0.0004049191775266081,0.9995951056480408,1,24
0.999967098236084,2.2140186047181487e-05,1.8712992186920019e-06,5.004361810279079e-06,3.8127711832203204e-06,0.00025756549439392984,0.9997424483299255,1,25
0.9996153116226196,0.00010514020686969161,5.751639400841668e-05,8.823996176943183e-05,0.00013385644706431776,2.479581962688826e-05,0.9999752044677734,1,26
0.998602569103241,0.00026733597042039037,0.00019233024795539677,0.0007153084152378142,0.0002223650080850348,0.00022886012447997928,0.9997711777687073,1,27
0.9995792508125305,0.00013091352593619376,5.500771658262238e-05,0.00015466008335351944,8.01283895270899e-05,7.517189806094393e-05,0.9999247789382935,1,28
0.9999568462371826,1.4410682069865288e-06,2.0500010577961802e-05,2.0214702090015635e-05,1.0073180192193831e-06,0.000298831524560228,0.9997010827064514,1,29
0.9997155070304871,5.098592009744607e-05,0.00020167457114439458,1.4603072486352175e-05,1.719548527034931e-05,0.00057716213632375,0.9994229078292847,1,30
0.9993306398391724,3.834625022136606e-05,0.0005246001528576016,6.765433499822393e-05,3.8724920159438625e-05,0.0009229185525327921,0.9990770816802979,1,31
0.9979204535484314,4.085785985807888e-05,1.1030849236703943e-05,0.0020178540144115686,9.837292054726277e-06,4.392831397126429e-05,0.9999560117721558,1,32
0.9999561309814453,6.262134775170125e-06,2.1145389837329276e-05,8.953667020250577e-06,7.526194167439826e-06,0.0011531842174008489,0.9988467693328857,1,33
0.9990794658660889,7.237706540763611e-06,1.475823410146404e-05,0.0008943514549173415,4.1743032852537e-06,1.2492208952608053e-05,0.9999874830245972,1,34
0.9993782043457031,1.2048174539813772e-05,7.376509893219918e-05,0.0003650895960163325,0.00017095607472583652,0.00021482689771801233,0.9997852444648743,1,35
0.9999861717224121,5.121287813381059e-06,3.6545784496411216e-06,1.4958891370042693e-06,3.513109277264448e-06,0.001334566855803132,0.998665452003479,1,36
0.9999791383743286,7.79137644713046e-06,7.844079846108798e-06,2.4656308141857153e-06,2.6834400159714278e-06,6.709774606861174e-05,0.9999328851699829,1,37
0.9991243481636047,2.4085667973849922e-05,0.00011244527559028938,0.0005420027882792056,0.0001971066667465493,0.0012117242440581322,0.9987882971763611,1,38
0.9997627139091492,8.158649870892987e-05,2.3822793082217686e-05,5.557595795835368e-05,7.622733392054215e-05,0.0014372817240655422,0.998562753200531,1,39
0.9987333416938782,2.3614753445144743e-05,0.0012246163096278906,7.305498002097011e-06,1.1152522347401828e-05,0.04923870041966438,0.9507613182067871,1,40
0.9999380111694336,6.019852662575431e-06,1.9529208657331765e-05,1.9052671632380225e-05,1.7307729649473913e-05,0.0010311222868040204,0.9989688396453857,1,41
0.9998106360435486,1.3472030332195573e-05,1.990721830225084e-05,0.00013711243809666485,1.894644447020255e-05,0.0004120066878385842,0.9995879530906677,1,42
0.9997662901878357,5.31531659362372e-05,8.360654646821786e-06,0.000169477571034804,2.7198784664506093e-06,1.1169086974405218e-05,0.9999887943267822,1,43
0.9999481439590454,3.845146693493007e-06,4.6375240344787017e-05,1.0264971024298575e-06,6.397488050424727e-07,0.0020084402058273554,0.9979915618896484,1,44
0.9951773881912231,6.115418364061043e-05,0.00012937972496729344,0.004572773817926645,5.932163549005054e-05,0.025637006387114525,0.9743630290031433,1,45
0.9999065399169922,5.044564022682607e-05,2.9943257686682045e-05,5.880672233615769e-06,7.279890724021243e-06,0.006741796154528856,0.9932582378387451,1,46
