episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -84.58258104976588, -75.99393302490826, -83.07305941257148, -80.38169363535239
2000, 99950, -102.02232986035072, -162.4018062947122, -195.78459388588612, -149.97413044455885
3000, 149950, -59.77168877300925, -70.02834097054662, -70.11816378272796, -60.68055069924769
4000, 199950, -57.45804268270309, -58.53881052165847, -53.70496390868028, -52.50225572772495
5000, 249950, -52.895725420410166, -45.70511337070787, -42.946216980557104, -47.78753599604522
6000, 299950, -42.768201801532, -42.23488512579783, -36.7861356114982, -43.48891355079099
7000, 349950, -41.845972533120324, -41.03412368754842, -40.09988894587284, -43.16322145280747
8000, 399950, -44.386527182120524, -40.032313100168615, -31.512006480108592, -41.11725872707115
9000, 449950, -41.374367263710894, -37.49099341379237, -33.237318591219214, -41.42228203400942
10000, 499950, -40.78689007138766, -29.55215392821673, -32.065787078576626, -39.929942871640506
11000, 549950, -31.066797979807962, -29.6547887986551, -31.332539944020837, -36.91215937165699
12000, 599950, -26.649409195119144, -26.972733354823454, -29.64770514802224, -38.23127952090902
13000, 649950, -30.0503625254453, -34.12408584082276, -33.1710643885647, -36.38299623234568
14000, 699950, -26.012831233704752, -26.199715450561065, -27.978263736694636, -32.92857858301465
15000, 749950, -27.65257782929103, -25.913936857953793, -25.0526845770586, -30.037451783502885
16000, 799950, -25.581539945757314, -27.796754771454644, -30.33211927336996, -30.434390081668816
17000, 849950, -23.063469654610067, -31.020063875977716, -29.51422818750219, -31.672573236144704
18000, 899950, -22.92212011798677, -28.20087530203714, -27.89370490448086, -25.532620259516534
19000, 949950, -23.08926991758011, -29.53615808438978, -27.656647181734073, -22.988932554466366
20000, 999950, -26.32884356963782, -24.87835935276811, -25.537420897312114, -20.77502190691016
21000, 1049950, -24.84231251578705, -25.352610184251994, -38.2092346175907, -21.37215333319002
22000, 1099950, -30.38235351843005, -29.884458267918973, -27.233623302925327, -21.67856798796168
23000, 1149950, -30.057948364765682, -55.22201358701855, -24.158050182321844, -27.971760181272227
24000, 1199950, -37.53681981319525, -27.818467205444772, -21.016708661644333, -24.469912083321002
25000, 1249950, -21.42718391089861, -25.98385653664034, -31.058783296100238, -34.470088445449946
26000, 1299950, -25.951831347348715, -24.33185243411373, -26.726729402767074, -21.232064315129477
27000, 1349950, -45.46795639516921, -27.809168534171192, -41.85526429765223, -21.19216675867158
28000, 1399950, -27.541155778633133, -29.189538196406417, -34.99181477701681, -24.10411106184434
29000, 1449950, -29.588271797806957, -26.403921735638196, -24.93441702736439, -22.85350090523177
30000, 1499950, -27.992868973911616, -23.83349397987152, -24.091699040372863, -21.81266792663847
31000, 1549950, -36.1142476521824, -22.446387863800993, -25.42433908168406, -26.0188920410806
32000, 1599950, -25.97004918840353, -46.1774834136039, -21.652115065301675, -22.075464617307105
33000, 1649950, -44.29053983926539, -37.56754213463781, -21.909828017928312, -26.835971657640126
34000, 1699950, -27.59040884265223, -24.915527375192543, -23.268712514994906, -22.85401376599614
35000, 1749950, -24.58797245202717, -23.03167105502723, -24.965699497142104, -23.39170224674659
36000, 1799950, -32.160514159497495, -26.18969146120187, -23.573923906963774, -23.476324237254175
37000, 1849950, -33.048467819442536, -22.84587250748774, -28.47293829785297, -22.16151847334021
38000, 1899950, -33.24662612744776, -23.829742954723987, -22.562687129048356, -23.19615568878047
39000, 1949950, -30.056770537597018, -21.296519877335083, -22.143738899075448, -22.432220702033824
40000, 1999950, -48.52811198643005, -20.49444592120947, -25.738306588947765, -22.82722067125632
