episode,step,total_reward
1000, 49950, -324.031267
2000, 99950, -610.182860
3000, 149950, -260.598744
4000, 199950, -222.204073
5000, 249950, -189.334592
6000, 299950, -165.278136
7000, 349950, -166.143207
8000, 399950, -157.048105
9000, 449950, -153.524961
10000, 499950, -142.334774
11000, 549950, -128.966286
12000, 599950, -121.501127
13000, 649950, -133.728509
14000, 699950, -113.119389
15000, 749950, -108.656651
16000, 799950, -114.144804
17000, 849950, -115.270335
18000, 899950, -104.549321
19000, 949950, -103.271008
20000, 999950, -97.519646
21000, 1049950, -109.776311
22000, 1099950, -109.179003
23000, 1149950, -137.409772
24000, 1199950, -110.841908
25000, 1249950, -112.939912
26000, 1299950, -98.242477
27000, 1349950, -136.324556
28000, 1399950, -115.826620
29000, 1449950, -103.780111
30000, 1499950, -97.730730
31000, 1549950, -110.003867
32000, 1599950, -115.875112
33000, 1649950, -130.603882
34000, 1699950, -98.628662
35000, 1749950, -95.977045
36000, 1799950, -105.400454
37000, 1849950, -106.528797
38000, 1899950, -102.835212
39000, 1949950, -95.929250
40000, 1999950, -117.588085
