episode,step,total_reward
1000, 49950, -181.724015
2000, 99950, -322.844506
3000, 149950, -155.761728
4000, 199950, -131.523732
5000, 249950, -115.825947
6000, 299950, -97.012574
7000, 349950, -104.414821
8000, 399950, -80.661241
9000, 449950, -80.993582
10000, 499950, -86.434436
11000, 549950, -77.252216
12000, 599950, -72.867460
13000, 649950, -87.786774
14000, 699950, -81.935264
15000, 749950, -74.936378
16000, 799950, -71.157461
17000, 849950, -73.444986
18000, 899950, -89.859266
19000, 949950, -79.097216
20000, 999950, -72.125139
21000, 1049950, -76.305436
22000, 1099950, -85.752709
23000, 1149950, -155.326465
24000, 1199950, -104.484819
25000, 1249950, -78.488656
26000, 1299950, -84.147839
27000, 1349950, -82.958024
28000, 1399950, -86.152769
29000, 1449950, -96.535852
30000, 1499950, -70.418068
31000, 1549950, -87.544440
32000, 1599950, -84.756053
33000, 1649950, -77.579323
34000, 1699950, -86.877346
35000, 1749950, -80.076585
36000, 1799950, -73.549234
37000, 1849950, -79.044898
38000, 1899950, -68.713895
39000, 1949950, -80.037761
40000, 1999950, -72.785781
