episode,step,agent0_rew,agent1_rew
1000, 49950, -77.9385370329977, -77.9385370329977
2000, 99950, -112.38587406504652, -112.38587406504652
3000, 149950, -70.27034005907078, -70.27034005907078
4000, 199950, -52.02005113492901, -52.02005113492901
5000, 249950, -46.545370568652885, -46.545370568652885
6000, 299950, -47.8812464102611, -47.8812464102611
7000, 349950, -45.97804456162088, -45.97804456162088
8000, 399950, -44.13265687451293, -44.13265687451293
9000, 449950, -42.27302129662318, -42.27302129662318
10000, 499950, -42.51838562606729, -42.51838562606729
11000, 549950, -40.374968130455564, -40.374968130455564
12000, 599950, -41.08245531657776, -41.08245531657776
13000, 649950, -41.4568870389711, -41.4568870389711
14000, 699950, -39.14882111732391, -39.14882111732391
15000, 749950, -41.83803979890458, -41.83803979890458
16000, 799950, -39.780960255128896, -39.780960255128896
17000, 849950, -38.11453444019191, -38.11453444019191
18000, 899950, -40.00779559223566, -40.00779559223566
19000, 949950, -37.93375353541582, -37.93375353541582
20000, 999950, -38.12151105952371, -38.12151105952371
21000, 1049950, -36.62855544936287, -36.62855544936287
22000, 1099950, -37.62866528974402, -37.62866528974402
23000, 1149950, -36.93404347570402, -36.93404347570402
24000, 1199950, -40.234444482149776, -40.234444482149776
25000, 1249950, -38.00620553541533, -38.00620553541533
26000, 1299950, -34.958744015870735, -34.958744015870735
27000, 1349950, -37.757826558624394, -37.757826558624394
28000, 1399950, -38.28882789486059, -38.28882789486059
29000, 1449950, -39.9667309513632, -39.9667309513632
30000, 1499950, -37.175844169403135, -37.175844169403135
31000, 1549950, -38.55995817585794, -38.55995817585794
32000, 1599950, -40.50183552931633, -40.50183552931633
33000, 1649950, -36.60689121875392, -36.60689121875392
34000, 1699950, -40.142534194627736, -40.142534194627736
35000, 1749950, -38.39875496648993, -38.39875496648993
36000, 1799950, -36.03808028985653, -36.03808028985653
37000, 1849950, -36.30396291978187, -36.30396291978187
38000, 1899950, -37.8451649168533, -37.8451649168533
39000, 1949950, -37.67333105802237, -37.67333105802237
40000, 1999950, -37.405554016876735, -37.405554016876735
41000, 2049950, -51.065131807024855, -51.065131807024855
42000, 2099950, -40.55938786520531, -40.55938786520531
43000, 2149950, -43.97899527968512, -43.97899527968512
44000, 2199950, -40.86211430294849, -40.86211430294849
45000, 2249950, -36.25154479408871, -36.25154479408871
46000, 2299950, -81.38841047373428, -81.38841047373428
47000, 2349950, -43.83427709369266, -43.83427709369266
48000, 2399950, -59.66555144003289, -59.66555144003289
49000, 2449950, -48.72438513530475, -48.72438513530475
50000, 2499950, -56.47566667373401, -56.47566667373401
51000, 2549950, -63.03871067137696, -63.03871067137696
52000, 2599950, -44.811365138788645, -44.811365138788645
53000, 2649950, -41.4845475402102, -41.4845475402102
54000, 2699950, -44.228684242755634, -44.228684242755634
55000, 2749950, -45.383272549102344, -45.383272549102344
56000, 2799950, -43.37671438442885, -43.37671438442885
57000, 2849950, -46.199287164225055, -46.199287164225055
58000, 2899950, -38.540733795734425, -38.540733795734425
59000, 2949950, -44.05268242238153, -44.05268242238153
60000, 2999950, -44.65686694007348, -44.65686694007348
61000, 3049950, -38.506342996674825, -38.506342996674825
62000, 3099950, -38.946846175874775, -38.946846175874775
63000, 3149950, -37.98069486764561, -37.98069486764561
64000, 3199950, -40.40817534497359, -40.40817534497359
65000, 3249950, -40.20432960208351, -40.20432960208351
66000, 3299950, -37.174647065395575, -37.174647065395575
67000, 3349950, -32.70725106922277, -32.70725106922277
68000, 3399950, -36.72593510461389, -36.72593510461389
69000, 3449950, -31.910140164743908, -31.910140164743908
70000, 3499950, -32.10329059054018, -32.10329059054018
71000, 3549950, -37.88891286800856, -37.88891286800856
72000, 3599950, -36.563975456806695, -36.563975456806695
73000, 3649950, -33.63742398685126, -33.63742398685126
74000, 3699950, -37.67381343773943, -37.67381343773943
75000, 3749950, -33.58656403411771, -33.58656403411771
76000, 3799950, -28.503243693329352, -28.503243693329352
77000, 3849950, -36.05224821592169, -36.05224821592169
78000, 3899950, -29.315383090820035, -29.315383090820035
79000, 3949950, -29.077458359382856, -29.077458359382856
80000, 3999950, -25.464430641855024, -25.464430641855024
81000, 4049950, -23.890781784511717, -23.890781784511717
82000, 4099950, -23.715808652550756, -23.715808652550756
83000, 4149950, -23.056153211862853, -23.056153211862853
84000, 4199950, -22.402633630490676, -22.402633630490676
85000, 4249950, -24.685652698424327, -24.685652698424327
86000, 4299950, -30.25118109513258, -30.25118109513258
87000, 4349950, -37.388300292760306, -37.388300292760306
88000, 4399950, -20.382915125198213, -20.382915125198213
89000, 4449950, -21.776475643518573, -21.776475643518573
90000, 4499950, -21.010570146350823, -21.010570146350823
91000, 4549950, -24.92603894790751, -24.92603894790751
92000, 4599950, -26.342732735767836, -26.342732735767836
93000, 4649950, -27.19408114607764, -27.19408114607764
94000, 4699950, -28.595675148953166, -28.595675148953166
95000, 4749950, -35.07898687812148, -35.07898687812148
96000, 4799950, -27.94463728639427, -27.94463728639427
97000, 4849950, -24.606983886713994, -24.606983886713994
98000, 4899950, -22.911912674833495, -22.911912674833495
99000, 4949950, -23.35027031913022, -23.35027031913022
100000, 4999950, -23.999843580555776, -23.999843580555776
